ID,Name,Variable,Method,Class,Package,File,File Name
CS1,LocalReferencesAbuse,obj,Java_org_rocksdb_RocksDB_open__JLjava_lang_String_2Ljava_util_List_2I,,,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_16\java\rocksjni\rocksjni.cc,rocksjni.cc
CS2,LocalReferencesAbuse,obj,rocksdb_compression_list_helper,,,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_16\java\rocksjni\options.cc,options.cc
CS3,LocalReferencesAbuse,obj,Java_org_rocksdb_RocksDB_openROnly__JLjava_lang_String_2Ljava_util_List_2I,,,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_16\java\rocksjni\rocksjni.cc,rocksjni.cc
CS4,LocalReferencesAbuse,obj,Java_org_rocksdb_TtlDB_openCF,,,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_16\java\rocksjni\ttl.cc,ttl.cc
CS5,MemoryManagementMismatch,ByteArrayElements,Java_org_rocksdb_TtlDB_openCF,,,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_16\java\rocksjni\ttl.cc,ttl.cc
CS6,MemoryManagementMismatch,ByteArrayElements,Java_org_rocksdb_RocksDB_open__JLjava_lang_String_2Ljava_util_List_2I,,,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_16\java\rocksjni\rocksjni.cc,rocksjni.cc
CS7,MemoryManagementMismatch,ByteArrayElements,Java_org_rocksdb_RocksDB_openROnly__JLjava_lang_String_2Ljava_util_List_2I,,,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_16\java\rocksjni\rocksjni.cc,rocksjni.cc
CS8,UnusedDeclaration,,openROnly,RocksDB,org.rocksdb,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_16\java\src\main\java\org\rocksdb\RocksDB.java,RocksDB.java
CS9,UnusedDeclaration,,compactRange,RocksDB,org.rocksdb,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_16\java\src\main\java\org\rocksdb\RocksDB.java,RocksDB.java
CS10,UnusedDeclaration,,iteratorCF,RocksDB,org.rocksdb,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_16\java\src\main\java\org\rocksdb\RocksDB.java,RocksDB.java
CS11,UnusedDeclaration,,multiGet,RocksDB,org.rocksdb,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_16\java\src\main\java\org\rocksdb\RocksDB.java,RocksDB.java
CS12,UnusedDeclaration,,getProperty0,RocksDB,org.rocksdb,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_16\java\src\main\java\org\rocksdb\RocksDB.java,RocksDB.java
CS13,UnusedDeclaration,,setComparatorHandle,Options,org.rocksdb,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_16\java\src\main\java\org\rocksdb\Options.java,Options.java
CS14,UnusedDeclaration,,compactRange0,RocksDB,org.rocksdb,D:/Mona/new-downloads/rocksdb_snapshots/rocksdb_16\java\src\main\java\org\rocksdb\RocksDB.java,RocksDB.java
