ID,Name,Variable,Method,Class,Package,File,File Name
CS1,UnusedParameters,boundVariables,visitQuantifier,DefaultFormulaVisitor<R>,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultFormulaVisitor.java,DefaultFormulaVisitor.java
CS2,UnusedParameters,pPredicates,checkAllsat,FormulaCollectionScript,org.sosy_lab.solver.smtinterpol,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\smtinterpol\FormulaCollectionScript.java,FormulaCollectionScript.java
CS3,UnusedParameters,pElseFormula,visitIfThenElse,DefaultBooleanFormulaVisitor<R>,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultBooleanFormulaVisitor.java,DefaultBooleanFormulaVisitor.java
CS4,UnusedParameters,pIndexType,getArrayType,PrincessFormulaCreator,org.sosy_lab.solver.princess,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\princess\PrincessFormulaCreator.java,PrincessFormulaCreator.java
CS5,UnusedParameters,value,visitConstant,DefaultFormulaVisitor<R>,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultFormulaVisitor.java,DefaultFormulaVisitor.java
CS6,UnusedParameters,term,simplify,FormulaCollectionScript,org.sosy_lab.solver.smtinterpol,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\smtinterpol\FormulaCollectionScript.java,FormulaCollectionScript.java
CS7,UnusedParameters,decl,visitAtom,DefaultBooleanFormulaVisitor<R>,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultBooleanFormulaVisitor.java,DefaultBooleanFormulaVisitor.java
CS8,UnusedParameters,startOfSubtree,getInterpolants,FormulaCollectionScript,org.sosy_lab.solver.smtinterpol,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\smtinterpol\FormulaCollectionScript.java,FormulaCollectionScript.java
CS9,UnusedParameters,env,makeApp,PrincessFunctionDeclaration,org.sosy_lab.solver.princess,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\princess\PrincessFunctionDeclaration.java,PrincessFunctionDeclaration.java
CS10,UnusedParameters,value,visitConstant,DefaultBooleanFormulaVisitor<R>,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultBooleanFormulaVisitor.java,DefaultBooleanFormulaVisitor.java
CS11,UnusedParameters,options,newProverEnvironment0,PrincessSolverContext,org.sosy_lab.solver.princess,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\princess\PrincessSolverContext.java,PrincessSolverContext.java
CS12,UnusedParameters,f,visitFunction,FormulaTransformationVisitor,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\FormulaTransformationVisitor.java,FormulaTransformationVisitor.java
CS13,UnusedParameters,levels,pop,FormulaCollectionScript,org.sosy_lab.solver.smtinterpol,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\smtinterpol\FormulaCollectionScript.java,FormulaCollectionScript.java
CS14,UnusedParameters,pY,findImpliedEquality,FormulaCollectionScript,org.sosy_lab.solver.smtinterpol,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\smtinterpol\FormulaCollectionScript.java,FormulaCollectionScript.java
CS15,UnusedParameters,pOperands,visitAnd,DefaultBooleanFormulaVisitor<R>,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultBooleanFormulaVisitor.java,DefaultBooleanFormulaVisitor.java
CS16,UnusedParameters,pX,findImpliedEquality,FormulaCollectionScript,org.sosy_lab.solver.smtinterpol,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\smtinterpol\FormulaCollectionScript.java,FormulaCollectionScript.java
CS17,UnusedParameters,type,getFloatingPointType,SmtInterpolFormulaCreator,org.sosy_lab.solver.smtinterpol,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\smtinterpol\SmtInterpolFormulaCreator.java,SmtInterpolFormulaCreator.java
CS18,UnusedParameters,pNumber2,modularCongruence,Z3BitvectorFormulaManager,org.sosy_lab.solver.z3,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\z3\Z3BitvectorFormulaManager.java,Z3BitvectorFormulaManager.java
CS19,UnusedParameters,pNumber1,modularCongruence,Z3BitvectorFormulaManager,org.sosy_lab.solver.z3,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\z3\Z3BitvectorFormulaManager.java,Z3BitvectorFormulaManager.java
CS20,UnusedParameters,operand1,visitXor,DefaultBooleanFormulaVisitor<R>,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultBooleanFormulaVisitor.java,DefaultBooleanFormulaVisitor.java
CS21,UnusedParameters,operand2,visitXor,DefaultBooleanFormulaVisitor<R>,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultBooleanFormulaVisitor.java,DefaultBooleanFormulaVisitor.java
CS22,UnusedParameters,pAtom,visitAtom,DefaultBooleanFormulaVisitor<R>,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultBooleanFormulaVisitor.java,DefaultBooleanFormulaVisitor.java
CS23,UnusedParameters,operand1,visitXor,SolverTacticsTest,org.sosy_lab.solver.test,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\test\SolverTacticsTest.java,SolverTacticsTest.java
CS24,UnusedParameters,operand2,visitXor,SolverTacticsTest,org.sosy_lab.solver.test,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\test\SolverTacticsTest.java,SolverTacticsTest.java
CS25,UnusedParameters,pBitwidth,getBitvectorType,SmtInterpolFormulaCreator,org.sosy_lab.solver.smtinterpol,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\smtinterpol\SmtInterpolFormulaCreator.java,SmtInterpolFormulaCreator.java
CS26,UnusedParameters,type,getFloatingPointType,PrincessFormulaCreator,org.sosy_lab.solver.princess,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\princess\PrincessFormulaCreator.java,PrincessFormulaCreator.java
CS27,UnusedParameters,functionDeclaration,visitFunction,DefaultFormulaVisitor<R>,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultFormulaVisitor.java,DefaultFormulaVisitor.java
CS28,UnusedParameters,pF,applyCNFImpl,AbstractFormulaManager<TFormulaInfo, TType, TEnv, TFuncDecl>,org.sosy_lab.solver.basicimpl,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\basicimpl\AbstractFormulaManager.java,AbstractFormulaManager.java
CS29,UnusedParameters,q,visitQuantifier,DefaultFormulaVisitor<R>,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultFormulaVisitor.java,DefaultFormulaVisitor.java
CS30,UnusedParameters,pNumber2,modularCongruence,Z3NumeralFormulaManager<
        ParamFormulaType extends NumeralFormula, ResultFormulaType extends NumeralFormula>,org.sosy_lab.solver.z3java,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\z3java\Z3NumeralFormulaManager.java,Z3NumeralFormulaManager.java
CS31,UnusedParameters,deBruijnIdx,visitBoundVariable,FormulaTransformationVisitor,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\FormulaTransformationVisitor.java,FormulaTransformationVisitor.java
CS32,UnusedParameters,pNumber1,modularCongruence,Z3NumeralFormulaManager<
        ParamFormulaType extends NumeralFormula, ResultFormulaType extends NumeralFormula>,org.sosy_lab.solver.z3java,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\z3java\Z3NumeralFormulaManager.java,Z3NumeralFormulaManager.java
CS33,UnusedParameters,partition,getInterpolants,FormulaCollectionScript,org.sosy_lab.solver.smtinterpol,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\smtinterpol\FormulaCollectionScript.java,FormulaCollectionScript.java
CS34,UnusedParameters,pSigned,extract,Z3BitvectorFormulaManager,org.sosy_lab.solver.z3java,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\z3java\Z3BitvectorFormulaManager.java,Z3BitvectorFormulaManager.java
CS35,UnusedParameters,value,visitConstant,SolverTacticsTest,org.sosy_lab.solver.test,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\test\SolverTacticsTest.java,SolverTacticsTest.java
CS36,UnusedParameters,quantifier,visitQuantifier,DefaultBooleanFormulaVisitor<R>,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultBooleanFormulaVisitor.java,DefaultBooleanFormulaVisitor.java
CS37,UnusedParameters,name,visitFreeVariable,DefaultFormulaVisitor<R>,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultFormulaVisitor.java,DefaultFormulaVisitor.java
CS38,UnusedParameters,pMsg,echo,FormulaCollectionScript,org.sosy_lab.solver.smtinterpol,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\smtinterpol\FormulaCollectionScript.java,FormulaCollectionScript.java
CS39,UnusedParameters,startOfSubTree,getTreeInterpolants,Mathsat5InterpolatingProver,org.sosy_lab.solver.mathsat5,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\mathsat5\Mathsat5InterpolatingProver.java,Mathsat5InterpolatingProver.java
CS40,UnusedParameters,f,visitDefault,ExpectedFormulaVisitor<R>,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\ExpectedFormulaVisitor.java,ExpectedFormulaVisitor.java
CS41,UnusedParameters,pNumber1,modularCongruence,Z3BitvectorFormulaManager,org.sosy_lab.solver.z3java,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\z3java\Z3BitvectorFormulaManager.java,Z3BitvectorFormulaManager.java
CS42,UnusedParameters,pNumber2,modularCongruence,Z3BitvectorFormulaManager,org.sosy_lab.solver.z3java,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\z3java\Z3BitvectorFormulaManager.java,Z3BitvectorFormulaManager.java
CS43,UnusedParameters,partitionedFormulas,getTreeInterpolants,Mathsat5InterpolatingProver,org.sosy_lab.solver.mathsat5,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\mathsat5\Mathsat5InterpolatingProver.java,Mathsat5InterpolatingProver.java
CS44,UnusedParameters,pNumber1,modularCongruence,Mathsat5RationalFormulaManager,org.sosy_lab.solver.mathsat5,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\mathsat5\Mathsat5RationalFormulaManager.java,Mathsat5RationalFormulaManager.java
CS45,UnusedParameters,pNumber2,modularCongruence,Mathsat5RationalFormulaManager,org.sosy_lab.solver.mathsat5,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\mathsat5\Mathsat5RationalFormulaManager.java,Mathsat5RationalFormulaManager.java
CS46,UnusedParameters,f,visitQuantifier,FormulaTransformationVisitor,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\FormulaTransformationVisitor.java,FormulaTransformationVisitor.java
CS47,UnusedParameters,epsilon,upper,Mathsat5OptimizationProver,org.sosy_lab.solver.mathsat5,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\mathsat5\Mathsat5OptimizationProver.java,Mathsat5OptimizationProver.java
CS48,UnusedParameters,boundVars,visitQuantifier,DefaultBooleanFormulaVisitor<R>,org.sosy_lab.solver.visitors,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\visitors\DefaultBooleanFormulaVisitor.java,DefaultBooleanFormulaVisitor.java
CS49,UnusedParameters,quantifierAST,visitQuantifier,SolverTacticsTest,org.sosy_lab.solver.test,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\test\SolverTacticsTest.java,SolverTacticsTest.java
CS50,UnusedParameters,value,setOption,FormulaCollectionScript,org.sosy_lab.solver.smtinterpol,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\smtinterpol\FormulaCollectionScript.java,FormulaCollectionScript.java
CS51,UnusedParameters,pNumber1,modularCongruence,Mathsat5BitvectorFormulaManager,org.sosy_lab.solver.mathsat5,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\mathsat5\Mathsat5BitvectorFormulaManager.java,Mathsat5BitvectorFormulaManager.java
CS52,UnusedParameters,pNumber2,modularCongruence,Mathsat5BitvectorFormulaManager,org.sosy_lab.solver.mathsat5,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\mathsat5\Mathsat5BitvectorFormulaManager.java,Mathsat5BitvectorFormulaManager.java
CS53,UnusedParameters,deBruijnIdx,visitBoundVariable,FormulaTransformationVisitorImpl,org.sosy_lab.solver.basicimpl,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\basicimpl\FormulaTransformationVisitorImpl.java,FormulaTransformationVisitorImpl.java
CS54,UnusedParameters,opt,setOption,FormulaCollectionScript,org.sosy_lab.solver.smtinterpol,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\smtinterpol\FormulaCollectionScript.java,FormulaCollectionScript.java
CS55,UnusedParameters,opt,getOption,FormulaCollectionScript,org.sosy_lab.solver.smtinterpol,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\smtinterpol\FormulaCollectionScript.java,FormulaCollectionScript.java
CS56,UnusedParameters,partitionedFormulas,getTreeInterpolants,PrincessInterpolatingProver,org.sosy_lab.solver.princess,D:/Mona/new-downloads/java-smt_snapshots/java-smt_3\src\org\sosy_lab\solver\princess\PrincessInterpolatingProver.java,PrincessInterpolatingProver.java
