ID_Table,ID,Name,Variable,Method,Class,Package,File,File Name,System,Version,Release
,CS1,UnusedDeclaration,,msat_type_equals,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,java-smt-0.60\src\org\sosy_lab\solver\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-0.60,06/11/2016
,CS2,UnusedDeclaration,,msat_set_option,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,java-smt-0.60\src\org\sosy_lab\solver\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-0.60,06/11/2016
,CS3,UnusedDeclaration,,msat_term_id,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,java-smt-0.60\src\org\sosy_lab\solver\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-0.60,06/11/2016
,CS4,UnusedDeclaration,,msat_term_get_decl,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,java-smt-0.60\src\org\sosy_lab\solver\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-0.60,06/11/2016
,CS5,UnusedDeclaration,,msat_model_iterator_next,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,java-smt-0.60\src\org\sosy_lab\solver\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-0.60,06/11/2016
,CS6,UnusedDeclaration,,msat_make_term_ite,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,java-smt-0.60\src\org\sosy_lab\solver\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-0.60,06/11/2016
,CS7,UnusedDeclaration,,msat_objective_iterator_has_next,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,java-smt-0.60\src\org\sosy_lab\solver\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-0.60,06/11/2016
,CS8,UnusedDeclaration,,msat_term_is_bv_ashr,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,java-smt-0.60\src\org\sosy_lab\solver\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-0.60,06/11/2016
,CS9,UnusedDeclaration,,msat_make_bv_or,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,java-smt-0.60\src\org\sosy_lab\solver\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-0.60,06/11/2016
,CS10,UnusedDeclaration,,msat_push_backtrack_point,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,java-smt-0.60\src\org\sosy_lab\solver\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-0.60,06/11/2016
,CS11,UnusedDeclaration,,msat_make_bv_concat,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,java-smt-0.60\src\org\sosy_lab\solver\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-0.60,06/11/2016
,CS12,UnusedDeclaration,,msat_term_arity,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,java-smt-0.60\src\org\sosy_lab\solver\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-0.60,06/11/2016
,CS13,UnusedDeclaration,,msat_term_is_not,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,java-smt-0.60\src\org\sosy_lab\solver\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-0.60,06/11/2016
