Id_Table,ID,Name,Variable,Method,Class,Package,File Path,File Name,System,Version,Relase
92,CS92,UnusedDeclaration,,msat_get_fp_type_mant_width,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
93,CS93,UnusedDeclaration,,msat_term_get_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
94,CS94,UnusedDeclaration,,msat_term_is_bv_and,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
95,CS95,UnusedDeclaration,,msat_make_fp_rat_number,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
96,CS96,UnusedDeclaration,,msat_make_int_number,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
97,CS97,UnusedDeclaration,,msat_from_smtlib2,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
98,CS98,UnusedDeclaration,,msat_is_integer_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
99,CS99,UnusedDeclaration,,msat_term_is_bv_concat,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
100,CS100,UnusedDeclaration,,msat_make_fp_div,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
101,CS101,UnusedDeclaration,,msat_get_model_value,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
102,CS102,UnusedDeclaration,,msat_make_leq,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
103,CS103,UnusedDeclaration,,msat_type_repr,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
104,CS104,UnusedDeclaration,,msat_term_is_int_to_bv,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
105,CS105,UnusedDeclaration,,msat_assert_formula,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
106,CS106,UnusedDeclaration,,msat_get_bool_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
107,CS107,UnusedDeclaration,,msat_make_term,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
108,CS108,UnusedDeclaration,,msat_all_sat,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
109,CS109,UnusedDeclaration,,msat_term_is_array_read,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
110,CS110,UnusedDeclaration,,msat_get_unsat_core,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
111,CS111,UnusedDeclaration,,msat_make_int_from_sbv,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
112,CS112,UnusedDeclaration,,msat_objective_get_search_stats,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
113,CS113,UnusedDeclaration,,msat_is_array_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
114,CS114,UnusedDeclaration,,msat_to_smtlib2_term,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
115,CS115,UnusedDeclaration,,msat_make_number,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
116,CS116,UnusedDeclaration,,msat_term_is_bv_xor,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
117,CS117,UnusedDeclaration,,msat_make_constant,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
118,CS118,UnusedDeclaration,,msat_make_bv_sdiv,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
119,CS119,UnusedDeclaration,,msat_make_fp_times,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
120,CS120,UnusedDeclaration,,msat_term_is_bv_udiv,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
121,CS121,UnusedDeclaration,,msat_term_is_plus,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
122,CS122,UnusedDeclaration,,msat_destroy_model,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
123,CS123,UnusedDeclaration,,msat_get_model,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
124,CS124,UnusedDeclaration,,msat_make_bv_lshl,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
125,CS125,UnusedDeclaration,,msat_term_is_int_from_ubv,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
126,CS126,UnusedDeclaration,,msat_get_simple_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
127,CS127,UnusedDeclaration,,msat_objective_value_term,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
128,CS128,UnusedDeclaration,,msat_term_is_bv_or,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
129,CS129,UnusedDeclaration,,msat_term_is_iff,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
130,CS130,UnusedDeclaration,,msat_objective_value_is_plus_inf,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
131,CS131,UnusedDeclaration,,msat_make_pi,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
132,CS132,UnusedDeclaration,,msat_term_get_arg,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
133,CS133,UnusedDeclaration,,msat_type_equals,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
134,CS134,UnusedDeclaration,,msat_objective_get_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
135,CS135,UnusedDeclaration,,msat_make_fp_abs,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
136,CS136,UnusedDeclaration,,msat_term_is_bv_plus,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
137,CS137,UnusedDeclaration,,msat_term_is_equal,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
138,CS138,UnusedDeclaration,,msat_make_bv_neg,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
139,CS139,UnusedDeclaration,,msat_destroy_objective_iterator,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
140,CS140,UnusedDeclaration,,msat_make_uf,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
141,CS141,UnusedDeclaration,,msat_from_string,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
142,CS142,UnusedDeclaration,,msat_pop_backtrack_point,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
143,CS143,UnusedDeclaration,,msat_gc_env,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
144,CS144,UnusedDeclaration,,msat_term_is_divide,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
145,CS145,UnusedDeclaration,,msat_make_iff,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
146,CS146,UnusedDeclaration,,msat_make_fp_isneg,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
147,CS147,UnusedDeclaration,,msat_make_bv_uleq,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
148,CS148,UnusedDeclaration,,msat_named_list_to_smtlib2,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
149,CS149,UnusedDeclaration,,msat_objective_value_is_strict,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
150,CS150,UnusedDeclaration,,msat_make_fp_bits_number,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
151,CS151,UnusedDeclaration,,msat_get_unsat_assumptions,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
152,CS152,UnusedDeclaration,,msat_make_fp_issubnormal,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
153,CS153,UnusedDeclaration,,msat_create_model_iterator,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
154,CS154,UnusedDeclaration,,msat_term_is_bv_ror,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
155,CS155,UnusedDeclaration,,msat_make_fp_isinf,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
156,CS156,UnusedDeclaration,,msat_make_fp_sqrt,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
157,CS157,UnusedDeclaration,,msat_get_bv_type_size,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
158,CS158,UnusedDeclaration,,msat_create_env,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
159,CS159,UnusedDeclaration,,msat_make_true,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
160,CS160,UnusedDeclaration,,msat_objective_iterator_next,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
161,CS161,UnusedDeclaration,,msat_model_eval,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
162,CS162,UnusedDeclaration,,msat_make_fp_max,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
163,CS163,UnusedDeclaration,,msat_find_decl,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
164,CS164,UnusedDeclaration,,msat_decl_id,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
165,CS165,UnusedDeclaration,,msat_declare_function,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
166,CS166,UnusedDeclaration,,msat_term_is_bv_ult,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
167,CS167,UnusedDeclaration,,msat_get_theory_lemmas,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
168,CS168,UnusedDeclaration,,msat_make_fp_minus_inf,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
169,CS169,UnusedDeclaration,,msat_term_is_bv_urem,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
170,CS170,UnusedDeclaration,,msat_term_is_bv_extract,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
171,CS171,UnusedDeclaration,,msat_term_is_number,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
172,CS172,UnusedDeclaration,,msat_term_is_bv_lshl,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
173,CS173,UnusedDeclaration,,msat_make_bv_minus,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
174,CS174,UnusedDeclaration,,msat_term_is_bv_sext,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
175,CS175,UnusedDeclaration,,msat_make_bv_times,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
176,CS176,UnusedDeclaration,,msat_assert_soft_formula,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
177,CS177,UnusedDeclaration,,msat_get_asserted_formulas,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
178,CS178,UnusedDeclaration,,msat_make_floor,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
179,CS179,UnusedDeclaration,,msat_from_smtlib1,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
180,CS180,UnusedDeclaration,,msat_make_bv_xor,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
181,CS181,UnusedDeclaration,,msat_make_bv_urem,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
182,CS182,UnusedDeclaration,,msat_get_array_index_type,Mathsat5NativeApi,org.sosy_lab.java_smt.solvers.mathsat5,java-smt-2.0.0\src\org\sosy_lab\java_smt\solvers\mathsat5\Mathsat5NativeApi.java,Mathsat5NativeApi.java,java-smt,java-smt-2.0.0,01/10/2019
