Id_Table,ID,Name,Variable,Method,Class,Package,File,File Name,System,Version,Release
1,CS1,MemoryManagementMismatch,ByteArrayElements,txn_write_kv_parts_helper,,,rocksdb-5.11.2/java/rocksjni/transaction.cc,transaction.cc,rocksdb,rocksdb-5.11.2,3/12/2018
2,CS2,MemoryManagementMismatch,ByteArrayElements,txn_multi_get_helper,,,rocksdb-5.11.2/java/rocksjni/transaction.cc,transaction.cc,rocksdb,rocksdb-5.11.2,3/12/2018
3,CS3,MemoryManagementMismatch,ByteArrayElements,txn_write_k_parts_helper,,,rocksdb-5.11.2/java/rocksjni/transaction.cc,transaction.cc,rocksdb,rocksdb-5.11.2,3/12/2018
4,CS4,UnusedDeclaration,,setUseOsBuffer,EnvOptions,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/EnvOptions.java,EnvOptions.java,rocksdb,rocksdb-5.11.2,3/12/2018
5,CS5,UnusedDeclaration,,getFromBatch,WriteBatchWithIndex,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/WriteBatchWithIndex.java,WriteBatchWithIndex.java,rocksdb,rocksdb-5.11.2,3/12/2018
6,CS6,UnusedDeclaration,,iteratorCF,RocksDB,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.11.2,3/12/2018
7,CS7,UnusedDeclaration,,undoGetForUpdate,Transaction,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.11.2,3/12/2018
8,CS8,UnusedDeclaration,,putUntracked,Transaction,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.11.2,3/12/2018
9,CS9,UnusedDeclaration,,useOsBuffer,EnvOptions,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/EnvOptions.java,EnvOptions.java,rocksdb,rocksdb-5.11.2,3/12/2018
10,CS10,UnusedDeclaration,,deleteRange,WriteBatchWithIndex,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/WriteBatchWithIndex.java,WriteBatchWithIndex.java,rocksdb,rocksdb-5.11.2,3/12/2018
11,CS11,UnusedDeclaration,,getLongProperty,RocksDB,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.11.2,3/12/2018
12,CS12,UnusedDeclaration,,beginTransaction_withOld,TransactionDB,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/TransactionDB.java,TransactionDB.java,rocksdb,rocksdb-5.11.2,3/12/2018
13,CS13,UnusedDeclaration,,getFromBatchAndDB,WriteBatchWithIndex,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/WriteBatchWithIndex.java,WriteBatchWithIndex.java,rocksdb,rocksdb-5.11.2,3/12/2018
14,CS14,UnusedDeclaration,,newWriteBatch,WriteBatch,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/WriteBatch.java,WriteBatch.java,rocksdb,rocksdb-5.11.2,3/12/2018
15,CS15,UnusedDeclaration,,newSstFileWriter,SstFileWriter,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/SstFileWriter.java,SstFileWriter.java,rocksdb,rocksdb-5.11.2,3/12/2018
16,CS16,UnusedDeclaration,,getProperty0,RocksDB,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.11.2,3/12/2018
17,CS17,UnusedDeclaration,,getForUpdate,Transaction,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.11.2,3/12/2018
18,CS18,UnusedDeclaration,,compactRange0,RocksDB,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.11.2,3/12/2018
19,CS19,UnusedDeclaration,,keyMayExist,RocksDB,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.11.2,3/12/2018
20,CS20,UnusedDeclaration,,openROnly,RocksDB,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.11.2,3/12/2018
21,CS21,UnusedDeclaration,,compactRange,RocksDB,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.11.2,3/12/2018
22,CS22,UnusedDeclaration,,beginTransaction,TransactionDB,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/TransactionDB.java,TransactionDB.java,rocksdb,rocksdb-5.11.2,3/12/2018
23,CS23,UnusedDeclaration,,mergeUntracked,Transaction,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.11.2,3/12/2018
24,CS24,UnusedDeclaration,,deleteUntracked,Transaction,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.11.2,3/12/2018
25,CS25,UnusedDeclaration,,singleDelete,WriteBatchWithIndex,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/WriteBatchWithIndex.java,WriteBatchWithIndex.java,rocksdb,rocksdb-5.11.2,3/12/2018
26,CS26,UnusedDeclaration,,setComparatorHandle,Options,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/Options.java,Options.java,rocksdb,rocksdb-5.11.2,3/12/2018
27,CS27,UnusedDeclaration,,setSnapshotOnNextOperation,Transaction,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.11.2,3/12/2018
28,CS28,UnusedDeclaration,,multiGet,Transaction,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.11.2,3/12/2018
29,CS29,UnusedDeclaration,,multiGetForUpdate,Transaction,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.11.2,3/12/2018
30,CS30,UnusedDeclaration,,getIterator,Transaction,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/Transaction.java,Transaction.java,rocksdb,rocksdb-5.11.2,3/12/2018
31,CS31,NotUsingRelativePath,rocksdbjni,loadLibrary,RocksDB,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/RocksDB.java,RocksDB.java,rocksdb,rocksdb-5.11.2,3/12/2018
32,CS32,HardCodingLibraries,sharedLibraryName,loadLibrary,NativeLibraryLoader,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/NativeLibraryLoader.java,NativeLibraryLoader.java,rocksdb,rocksdb-5.11.2,3/12/2018
33,CS33,HardCodingLibraries,jniLibraryName,loadLibrary,NativeLibraryLoader,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/NativeLibraryLoader.java,NativeLibraryLoader.java,rocksdb,rocksdb-5.11.2,3/12/2018
34,CS34,UnusedParameters,version,InternalStats::HandleNumRunningFlushes,,rocksdb,rocksdb-5.11.2/db/internal_stats.cc,internal_stats.cc,rocksdb,rocksdb-5.11.2,3/12/2018
35,CS35,UnusedParameters,new_value,Filter,KeepFilter,rocksdb,rocksdb-5.11.2/db/db_compaction_filter_test.cc,db_compaction_filter_test.cc,rocksdb,rocksdb-5.11.2,3/12/2018
36,CS36,UnusedParameters,key,Get,DocumentDBImpl,rocksdb,rocksdb-5.11.2/utilities/document/document_db.cc,document_db.cc,rocksdb,rocksdb-5.11.2,3/12/2018
37,CS37,UnusedParameters,no_io,FullFilterBlockReader::KeyMayMatch,,rocksdb,rocksdb-5.11.2/table/full_filter_block.cc,full_filter_block.cc,rocksdb,rocksdb-5.11.2,3/12/2018
38,CS38,UnusedParameters,histData,histogramCallback,StatsCallbackMock,org.rocksdb,rocksdb-5.11.2/java/src/test/java/org/rocksdb/StatsCallbackMock.java,StatsCallbackMock.java,rocksdb,rocksdb-5.11.2,3/12/2018
39,CS39,UnusedParameters,handle,getWriteBatch,WriteBatch,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/WriteBatch.java,WriteBatch.java,rocksdb,rocksdb-5.11.2,3/12/2018
40,CS40,UnusedParameters,logger,FullMerge,PutOperatorV2,rocksdb,rocksdb-5.11.2/utilities/merge_operators/put.cc,put.cc,rocksdb,rocksdb-5.11.2,3/12/2018
41,CS41,UnusedParameters,value,GetIntProperty,ModelDB,rocksdb,rocksdb-5.11.2/db/db_test.cc,db_test.cc,rocksdb,rocksdb-5.11.2,3/12/2018
42,CS42,UnusedParameters,options,HdfsEnv::NewSequentialFile,,rocksdb,rocksdb-5.11.2/env/env_hdfs.cc,env_hdfs.cc,rocksdb,rocksdb-5.11.2,3/12/2018
43,CS43,UnusedParameters,file_size,CompactOnDeletionCollector::AddUserKey,,rocksdb,rocksdb-5.11.2/utilities/table_properties_collectors/compact_on_deletion_collector.cc,compact_on_deletion_collector.cc,rocksdb,rocksdb-5.11.2,3/12/2018
44,CS44,UnusedParameters,internal_comparator,FinishImpl,DBConstructor,rocksdb,rocksdb-5.11.2/table/table_test.cc,table_test.cc,rocksdb,rocksdb-5.11.2,3/12/2018
45,CS45,UnusedParameters,state_counts[],UpdateStatusCounts,,rocksdb,rocksdb-5.11.2/util/thread_list_test.cc,thread_list_test.cc,rocksdb,rocksdb-5.11.2,3/12/2018
46,CS46,UnusedParameters,new_value,Filter,Benchmark,rocksdb,rocksdb-5.11.2/tools/db_bench_tool.cc,db_bench_tool.cc,rocksdb,rocksdb-5.11.2,3/12/2018
47,CS47,UnusedParameters,scratch,PosixMmapReadableFile::Read,,rocksdb,rocksdb-5.11.2/env/io_posix.cc,io_posix.cc,rocksdb,rocksdb-5.11.2,3/12/2018
48,CS48,UnusedParameters,operands_list_length,MergeOperatorFullMerge,,,rocksdb-5.11.2/db/c_test.c,c_test.c,rocksdb,rocksdb-5.11.2,3/12/2018
49,CS49,UnusedParameters,value,Filter,DeleteFilter,rocksdb,rocksdb-5.11.2/db/db_compaction_filter_test.cc,db_compaction_filter_test.cc,rocksdb,rocksdb-5.11.2,3/12/2018
50,CS50,UnusedParameters,enable_thread_tracking,ThreadStatusUtil::SetColumnFamily,,rocksdb,rocksdb-5.11.2/monitoring/thread_status_util.cc,thread_status_util.cc,rocksdb,rocksdb-5.11.2,3/12/2018
51,CS51,UnusedParameters,const_ikey_ptr,BlockBasedFilterBlockReader::PrefixMayMatch,,rocksdb,rocksdb-5.11.2/table/block_based_filter_block.cc,block_based_filter_block.cc,rocksdb,rocksdb-5.11.2,3/12/2018
52,CS52,UnusedParameters,xid,markCommit,WriteBatchGetter,org.rocksdb.util,rocksdb-5.11.2/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.11.2,3/12/2018
53,CS53,UnusedParameters,batch_changed,BlobReconcileWalFilter::LogRecordFound,,rocksdb,rocksdb-5.11.2/utilities/blob_db/blob_db_impl.cc,blob_db_impl.cc,rocksdb,rocksdb-5.11.2,3/12/2018
54,CS54,UnusedParameters,value_changed,Filter,DestroyAllCompactionFilter,,rocksdb-5.11.2/db/manual_compaction_test.cc,manual_compaction_test.cc,rocksdb,rocksdb-5.11.2,3/12/2018
55,CS55,UnusedParameters,operands_list_length,MergeOperatorPartialMerge,,,rocksdb-5.11.2/db/c_test.c,c_test.c,rocksdb,rocksdb-5.11.2,3/12/2018
56,CS56,UnusedParameters,logger,PartialMerge,MaxOperator,rocksdb,rocksdb-5.11.2/utilities/merge_operators/max.cc,max.cc,rocksdb,rocksdb-5.11.2,3/12/2018
57,CS57,UnusedParameters,version,InternalStats::HandleMinLogNumberToKeep,,rocksdb,rocksdb-5.11.2/db/internal_stats.cc,internal_stats.cc,rocksdb,rocksdb-5.11.2,3/12/2018
58,CS58,UnusedParameters,version,InternalStats::HandleCompactionPending,,rocksdb,rocksdb-5.11.2/db/internal_stats.cc,internal_stats.cc,rocksdb,rocksdb-5.11.2,3/12/2018
59,CS59,UnusedParameters,value_changed,Filter,DelayFilter,rocksdb,rocksdb-5.11.2/db/db_compaction_filter_test.cc,db_compaction_filter_test.cc,rocksdb,rocksdb-5.11.2,3/12/2018
60,CS60,UnusedParameters,key_length_array,FilterCreate,,,rocksdb-5.11.2/db/c_test.c,c_test.c,rocksdb,rocksdb-5.11.2,3/12/2018
61,CS61,UnusedParameters,nativeParameterHandles,initializeNative,AbstractTransactionNotifier,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/AbstractTransactionNotifier.java,AbstractTransactionNotifier.java,rocksdb,rocksdb-5.11.2,3/12/2018
62,CS62,UnusedParameters,key,findShortSuccessor,AbstractComparator<T extends AbstractSlice<?>>,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/AbstractComparator.java,AbstractComparator.java,rocksdb,rocksdb-5.11.2,3/12/2018
63,CS63,UnusedParameters,jkey_parts_to_free[],free_key_value_parts,,,rocksdb-5.11.2/java/rocksjni/transaction.cc,transaction.cc,rocksdb,rocksdb-5.11.2,3/12/2018
64,CS64,UnusedParameters,soptions,MockEnv::NewRandomAccessFile,,rocksdb,rocksdb-5.11.2/env/mock_env.cc,mock_env.cc,rocksdb,rocksdb-5.11.2,3/12/2018
65,CS65,UnusedParameters,file_size,InternalAdd,BlockBasedTableBuilder::BlockBasedTablePropertiesCollector,rocksdb,rocksdb-5.11.2/table/block_based_table_builder.cc,block_based_table_builder.cc,rocksdb,rocksdb-5.11.2,3/12/2018
66,CS66,UnusedParameters,prefix_len,TableReaderBenchmark,,rocksdb,rocksdb-5.11.2/table/table_reader_bench.cc,table_reader_bench.cc,rocksdb,rocksdb-5.11.2,3/12/2018
67,CS67,UnusedParameters,id,getKey,DbBenchmark,org.rocksdb.benchmark,rocksdb-5.11.2/java/benchmark/src/main/java/org/rocksdb/benchmark/DbBenchmark.java,DbBenchmark.java,rocksdb,rocksdb-5.11.2,3/12/2018
68,CS68,UnusedParameters,input_file_names,CompactFiles,ModelDB,rocksdb,rocksdb-5.11.2/db/db_test.cc,db_test.cc,rocksdb,rocksdb-5.11.2,3/12/2018
69,CS69,UnusedParameters,version,InternalStats::HandleMemTableFlushPending,,rocksdb,rocksdb-5.11.2/db/internal_stats.cc,internal_stats.cc,rocksdb,rocksdb-5.11.2,3/12/2018
70,CS70,UnusedParameters,const_ikey_ptr,FullFilterBlockReader::PrefixMayMatch,,rocksdb,rocksdb-5.11.2/table/full_filter_block.cc,full_filter_block.cc,rocksdb,rocksdb-5.11.2,3/12/2018
71,CS71,UnusedParameters,priority,ClockCacheShard::Insert,,rocksdb,rocksdb-5.11.2/cache/clock_cache.cc,clock_cache.cc,rocksdb,rocksdb-5.11.2,3/12/2018
72,CS72,UnusedParameters,endKey,deleteRange,WriteBatchGetter,org.rocksdb.util,rocksdb-5.11.2/java/src/test/java/org/rocksdb/util/WriteBatchGetter.java,WriteBatchGetter.java,rocksdb,rocksdb-5.11.2,3/12/2018
73,CS73,UnusedParameters,len,crc32c_ppc,,,rocksdb-5.11.2/util/crc32c_ppc.c,crc32c_ppc.c,rocksdb,rocksdb-5.11.2,3/12/2018
74,CS74,UnusedParameters,existing_value,FilterV2,SkipEvenFilter,rocksdb,rocksdb-5.11.2/db/db_compaction_filter_test.cc,db_compaction_filter_test.cc,rocksdb,rocksdb-5.11.2,3/12/2018
75,CS75,UnusedParameters,version,InternalStats::HandleBaseLevel,,rocksdb,rocksdb-5.11.2/db/internal_stats.cc,internal_stats.cc,rocksdb,rocksdb-5.11.2,3/12/2018
76,CS76,UnusedParameters,s2,compare,NativeComparatorWrapper,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/NativeComparatorWrapper.java,NativeComparatorWrapper.java,rocksdb,rocksdb-5.11.2,3/12/2018
77,CS77,UnusedParameters,t,FilterV2,StallingFilter,rocksdb,rocksdb-5.11.2/db/compaction_iterator_test.cc,compaction_iterator_test.cc,rocksdb,rocksdb-5.11.2,3/12/2018
78,CS78,UnusedParameters,s1,compare,NativeComparatorWrapper,org.rocksdb,rocksdb-5.11.2/java/src/main/java/org/rocksdb/NativeComparatorWrapper.java,NativeComparatorWrapper.java,rocksdb,rocksdb-5.11.2,3/12/2018
79,CS79,UnusedParameters,logger,PartialMerge,PutOperator,rocksdb,rocksdb-5.11.2/utilities/merge_operators/put.cc,put.cc,rocksdb,rocksdb-5.11.2,3/12/2018
80,CS80,UnusedParameters,logger,PartialMergeMulti,PutOperator,rocksdb,rocksdb-5.11.2/utilities/merge_operators/put.cc,put.cc,rocksdb,rocksdb-5.11.2,3/12/2018
81,CS81,UnusedParameters,type,AddUserKey,,rocksdb,rocksdb-5.11.2/db/listener_test.cc,listener_test.cc,rocksdb,rocksdb-5.11.2,3/12/2018
82,CS82,UnusedParameters,logger,HashSkipListRepFactory::CreateMemTableRep,,rocksdb,rocksdb-5.11.2/memtable/hash_skiplist_rep.cc,hash_skiplist_rep.cc,rocksdb,rocksdb-5.11.2,3/12/2018
83,CS83,UnusedParameters,write,RunThreads,ReadWriteBenchmark,rocksdb,rocksdb-5.11.2/memtable/memtablerep_bench.cc,memtablerep_bench.cc,rocksdb,rocksdb-5.11.2,3/12/2018
84,CS84,UnusedParameters,flush_memtable,GetLiveFiles,ModelDB,rocksdb,rocksdb-5.11.2/db/db_test.cc,db_test.cc,rocksdb,rocksdb-5.11.2,3/12/2018
85,CS85,UnusedParameters,max_trash_db_ratio,NewSstFileManager,,rocksdb,rocksdb-5.11.2/util/sst_file_manager_impl.cc,sst_file_manager_impl.cc,rocksdb,rocksdb-5.11.2,3/12/2018
86,CS86,UnusedParameters,write,RunThreads,FillBenchmark,rocksdb,rocksdb-5.11.2/memtable/memtablerep_bench.cc,memtablerep_bench.cc,rocksdb,rocksdb-5.11.2,3/12/2018
87,CS87,UnusedParameters,mutable_cf_options,BuildTable,,rocksdb,rocksdb-5.11.2/db/builder.cc,builder.cc,rocksdb,rocksdb-5.11.2,3/12/2018
88,CS88,UnusedParameters,version,InternalStats::HandleCurrentSuperVersionNumber,,rocksdb,rocksdb-5.11.2/db/internal_stats.cc,internal_stats.cc,rocksdb,rocksdb-5.11.2,3/12/2018
89,CS89,UnusedParameters,const_ikey_ptr,FullFilterBlockReader::KeyMayMatch,,rocksdb,rocksdb-5.11.2/table/full_filter_block.cc,full_filter_block.cc,rocksdb,rocksdb-5.11.2,3/12/2018
90,CS90,UnusedParameters,value_length,CFilterFilter,,,rocksdb-5.11.2/db/c_test.c,c_test.c,rocksdb,rocksdb-5.11.2,3/12/2018
91,CS91,UnusedParameters,file_size,AddUserKey,SstFileWriterCollector,rocksdb,rocksdb-5.11.2/db/external_sst_file_test.cc,external_sst_file_test.cc,rocksdb,rocksdb-5.11.2,3/12/2018
92,CS92,UnusedParameters,new_value,RemoveEmptyValueCompactionFilter::Filter,,rocksdb,rocksdb-5.11.2/utilities/compaction_filters/remove_emptyvalue_compactionfilter.cc,remove_emptyvalue_compactionfilter.cc,rocksdb,rocksdb-5.11.2,3/12/2018
93,CS93,UnusedParameters,file_size,AddUserKey,,rocksdb,rocksdb-5.11.2/db/listener_test.cc,listener_test.cc,rocksdb,rocksdb-5.11.2,3/12/2018
94,CS94,UnusedParameters,batch,BlobReconcileWalFilter::LogRecordFound,,rocksdb,rocksdb-5.11.2/utilities/blob_db/blob_db_impl.cc,blob_db_impl.cc,rocksdb,rocksdb-5.11.2,3/12/2018
95,CS95,UnusedParameters,new_batch,BlobReconcileWalFilter::LogRecordFound,,rocksdb,rocksdb-5.11.2/utilities/blob_db/blob_db_impl.cc,blob_db_impl.cc,rocksdb,rocksdb-5.11.2,3/12/2018
96,CS96,UnusedParameters,blockSize,CTREncryptionProvider::PopulateSecretPrefixPart,,rocksdb,rocksdb-5.11.2/env/env_encryption.cc,env_encryption.cc,rocksdb,rocksdb-5.11.2,3/12/2018
97,CS97,UnusedParameters,skip_filters,CuckooTableReader::Get,,rocksdb,rocksdb-5.11.2/table/cuckoo_table_reader.cc,cuckoo_table_reader.cc,rocksdb,rocksdb-5.11.2,3/12/2018
98,CS98,UnusedParameters,value,Filter,ChangeFilter,rocksdb,rocksdb-5.11.2/db/db_compaction_filter_test.cc,db_compaction_filter_test.cc,rocksdb,rocksdb-5.11.2,3/12/2018
99,CS99,UnusedParameters,val,TransactionLogIteratorImpl::UpdateCurrentWriteBatch,,rocksdb,rocksdb-5.11.2/db/transaction_log_impl.cc,transaction_log_impl.cc,rocksdb,rocksdb-5.11.2,3/12/2018
