Id-Table,ID,Name,Variable,Method,Class,Package,File,File Name,System,Version,Release
128,CS128,UnusedParameters,typeName,createStruct,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
129,CS129,UnusedParameters,length,setBlob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
130,CS130,UnusedParameters,poolable,setPoolable,SPIStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-master,3/19/2019
131,CS131,UnusedParameters,start,position,ClobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-master,3/19/2019
132,CS132,UnusedParameters,arg0,isNullable,SPIParameterMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIParameterMetaData.java,SPIParameterMetaData.java,pljava,pljava-master,3/19/2019
133,CS133,UnusedParameters,inputStream,updateBlob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
134,CS134,UnusedParameters,arg0,isSigned,SPIParameterMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIParameterMetaData.java,SPIParameterMetaData.java,pljava,pljava-master,3/19/2019
135,CS135,UnusedParameters,columnIndex,setUnicodeStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
136,CS136,UnusedParameters,rowCollector,_Type_hasNextSRF,,,pljava-master/pljava-so/src/main/c/type/Type.c,Type.c,pljava,pljava-master,3/19/2019
137,CS137,UnusedParameters,columnIndex,getBigDecimal,ObjectResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ObjectResultSet.java,ObjectResultSet.java,pljava,pljava-master,3/19/2019
138,CS138,UnusedParameters,columnLabel,getNCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
139,CS139,UnusedParameters,s,onAbort,SPIActions,org.postgresql.pljava.example,pljava-master/pljava-examples/src/main/java/org/postgresql/pljava/example/SPIActions.java,SPIActions.java,pljava,pljava-master,3/19/2019
140,CS140,UnusedParameters,conn,execute,DDRExecutor,org.postgresql.pljava.management,pljava-master/pljava/src/main/java/org/postgresql/pljava/management/DDRExecutor.java,DDRExecutor.java,pljava,pljava-master,3/19/2019
141,CS141,UnusedParameters,statement,execute,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
142,CS142,UnusedParameters,catalog,getPseudoColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
143,CS143,UnusedParameters,value,writeArray,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-master,3/19/2019
144,CS144,UnusedParameters,size,setMaxFieldSize,SPIStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-master,3/19/2019
145,CS145,UnusedParameters,s,migrateFrom,InstallHelper,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/InstallHelper.java,InstallHelper.java,pljava,pljava-master,3/19/2019
146,CS146,UnusedParameters,x,writeRowId,SQLOutputToTuple,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToTuple.java,SQLOutputToTuple.java,pljava,pljava-master,3/19/2019
147,CS147,UnusedParameters,arg0,getScale,SPIParameterMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIParameterMetaData.java,SPIParameterMetaData.java,pljava,pljava-master,3/19/2019
148,CS148,UnusedParameters,o,setType,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
149,CS149,UnusedParameters,length,updateClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
150,CS150,UnusedParameters,e,setValue,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
151,CS151,UnusedParameters,attributes,createStruct,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
152,CS152,UnusedParameters,length,getBinaryStream,BlobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,BlobValue.java,pljava,pljava-master,3/19/2019
153,CS153,UnusedParameters,len,truncate,ClobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-master,3/19/2019
154,CS154,UnusedParameters,type,insertsAreDetected,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
155,CS155,UnusedParameters,timeout,isValid,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
156,CS156,UnusedParameters,resultSetHoldability,prepareCall,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
157,CS157,UnusedParameters,info,connect,SPIDriver,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDriver.java,SPIDriver.java,pljava,pljava-master,3/19/2019
158,CS158,UnusedParameters,e,setInternalLength,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
159,CS159,UnusedParameters,e,setRows,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
160,CS160,UnusedParameters,currentRow,assignRowValues,UsingProperties,org.postgresql.pljava.example.annotation,pljava-master/pljava-examples/src/main/java/org/postgresql/pljava/example/annotation/UsingProperties.java,UsingProperties.java,pljava,pljava-master,3/19/2019
161,CS161,UnusedParameters,len,setString,ClobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-master,3/19/2019
162,CS162,UnusedParameters,scale,updateObject,ReadOnlyResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ReadOnlyResultSet.java,ReadOnlyResultSet.java,pljava,pljava-master,3/19/2019
163,CS163,UnusedParameters,columnIndex,getNCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
164,CS164,UnusedParameters,length,updateAsciiStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
165,CS165,UnusedParameters,o,setRows,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
166,CS166,UnusedParameters,resultSetConcurrency,prepareCall,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
167,CS167,UnusedParameters,catalog,getAttributes,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
168,CS168,UnusedParameters,nClob,updateNClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
169,CS169,UnusedParameters,sourceClass,getSource,SQLXMLImpl<V extends VarlenaWrapper>,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLXMLImpl.java,SQLXMLImpl.java,pljava,pljava-master,3/19/2019
170,CS170,UnusedParameters,i,deletesAreDetected,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
171,CS171,UnusedParameters,columnIndex,updateRowId,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
172,CS172,UnusedParameters,parameterIndex,setBinaryStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
173,CS173,UnusedParameters,schemaPattern,getFunctions,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
174,CS174,UnusedParameters,result,setResult,SQLXMLImpl<V extends VarlenaWrapper>,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLXMLImpl.java,SQLXMLImpl.java,pljava,pljava-master,3/19/2019
175,CS175,UnusedParameters,columnNames,prepareStatement,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
176,CS176,UnusedParameters,length,setNCharacterStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
177,CS177,UnusedParameters,msgr,equals,Lexicals,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/Lexicals.java,Lexicals.java,pljava,pljava-master,3/19/2019
178,CS178,UnusedParameters,columnIndex,updateCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
179,CS179,UnusedParameters,callCounter,_Type_hasNextSRF,,,pljava-master/pljava-so/src/main/c/type/Type.c,Type.c,pljava,pljava-master,3/19/2019
180,CS180,UnusedParameters,autoGeneratedKeys,prepareStatement,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
181,CS181,UnusedParameters,columnIndex,getNClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
182,CS182,UnusedParameters,columnLabel,updateNString,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
183,CS183,UnusedParameters,columnLabel,getNClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
184,CS184,UnusedParameters,schemaPattern,getAttributes,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
185,CS185,UnusedParameters,bb,update,VarlenaWrapper,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/VarlenaWrapper.java,VarlenaWrapper.java,pljava,pljava-master,3/19/2019
186,CS186,UnusedParameters,typeNamePattern,getAttributes,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
187,CS187,UnusedParameters,arg2,setUnicodeStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
188,CS188,UnusedParameters,value,setNCharacterStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
189,CS189,UnusedParameters,catalog,getPrimaryKeys,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
190,CS190,UnusedParameters,nulls,mapSQLDataTypeToXMLSchemaDataType,S9,org.postgresql.pljava.example.saxon,pljava-master/pljava-examples/src/main/java/org/postgresql/pljava/example/saxon/S9.java,S9.java,pljava,pljava-master,3/19/2019
191,CS191,UnusedParameters,c,handlers,InstallHelper,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/InstallHelper.java,InstallHelper.java,pljava,pljava-master,3/19/2019
192,CS192,UnusedParameters,columnIndex,updateNString,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
193,CS193,UnusedParameters,reader,setNClob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
194,CS194,UnusedParameters,columnIndexes,executeUpdate,SPIStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-master,3/19/2019
195,CS195,UnusedParameters,parent,onAbort,SPIActions,org.postgresql.pljava.example,pljava-master/pljava-examples/src/main/java/org/postgresql/pljava/example/SPIActions.java,SPIActions.java,pljava,pljava-master,3/19/2019
196,CS196,UnusedParameters,length,getCharacterStream,ClobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-master,3/19/2019
197,CS197,UnusedParameters,autoCommit,setAutoCommit,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
198,CS198,UnusedParameters,length,setClob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
199,CS199,UnusedParameters,catalog,getIndexInfo,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
200,CS200,UnusedParameters,type,ownInsertsAreVisible,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
201,CS201,UnusedParameters,name,endEntity,SQLXMLImpl<V extends VarlenaWrapper>,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLXMLImpl.java,SQLXMLImpl.java,pljava,pljava-master,3/19/2019
202,CS202,UnusedParameters,value,setClientInfo,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
203,CS203,UnusedParameters,length,updateNClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
204,CS204,UnusedParameters,value,writeAsciiStream,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-master,3/19/2019
205,CS205,UnusedParameters,source,check_vmoptions,,,pljava-master/pljava-so/src/main/c/Backend.c,Backend.c,pljava,pljava-master,3/19/2019
206,CS206,UnusedParameters,catalog,getVersionColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
207,CS207,UnusedParameters,scale,setObject,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
208,CS208,UnusedParameters,type,getObjectValue,SyntheticResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SyntheticResultSet.java,SyntheticResultSet.java,pljava,pljava-master,3/19/2019
209,CS209,UnusedParameters,map,setTypeMap,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
210,CS210,UnusedParameters,arg0,getParameterClassName,SPIParameterMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIParameterMetaData.java,SPIParameterMetaData.java,pljava,pljava-master,3/19/2019
211,CS211,UnusedParameters,offset,setString,ClobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-master,3/19/2019
212,CS212,UnusedParameters,columnLabel,updateNCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
213,CS213,UnusedParameters,autoGeneratedKeys,executeUpdate,SPIStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-master,3/19/2019
214,CS214,UnusedParameters,parameterIndex,setNClob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
215,CS215,UnusedParameters,parameterIndex,setAsciiStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
216,CS216,UnusedParameters,typeNamePattern,getSuperTypes,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
217,CS217,UnusedParameters,pos,setBinaryStream,BlobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,BlobValue.java,pljava,pljava-master,3/19/2019
218,CS218,UnusedParameters,length,setAsciiStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
219,CS219,UnusedParameters,currentRow,assignRowValues,ResultSetPicker,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/ResultSetPicker.java,ResultSetPicker.java,pljava,pljava-master,3/19/2019
220,CS220,UnusedParameters,length,updateBlob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
221,CS221,UnusedParameters,o,setProvides,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
222,CS222,UnusedParameters,length,setNClob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
223,CS223,UnusedParameters,columnLabel,updateAsciiStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
224,CS224,UnusedParameters,schema,setSchema,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
225,CS225,UnusedParameters,parameterIndex,setNString,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
226,CS226,UnusedParameters,o,setRequires,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
227,CS227,UnusedParameters,type,ownDeletesAreVisible,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
228,CS228,UnusedParameters,value,setString,SQLXMLImpl<V extends VarlenaWrapper>,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLXMLImpl.java,SQLXMLImpl.java,pljava,pljava-master,3/19/2019
229,CS229,UnusedParameters,nativeStateLive,javaStateUnreachable,DualState<T>,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/DualState.java,DualState.java,pljava,pljava-master,3/19/2019
230,CS230,UnusedParameters,type,getObjectValue,SingleRowWriter,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowWriter.java,SingleRowWriter.java,pljava,pljava-master,3/19/2019
231,CS231,UnusedParameters,value,writeRef,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-master,3/19/2019
232,CS232,UnusedParameters,catalog,getSchemas,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
233,CS233,UnusedParameters,s,recognizeSchema,InstallHelper,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/InstallHelper.java,InstallHelper.java,pljava,pljava-master,3/19/2019
234,CS234,UnusedParameters,type,updatesAreDetected,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
235,CS235,UnusedParameters,catalog,getSuperTables,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
236,CS236,UnusedParameters,explicit,setTriggers,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
237,CS237,UnusedParameters,x,writeNString,SQLOutputToTuple,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToTuple.java,SQLOutputToTuple.java,pljava,pljava-master,3/19/2019
238,CS238,UnusedParameters,catalog,getTables,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
239,CS239,UnusedParameters,rows,relative,SingleRowResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowResultSet.java,SingleRowResultSet.java,pljava,pljava-master,3/19/2019
240,CS240,UnusedParameters,catalog,getProcedures,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
241,CS241,UnusedParameters,readOnly,setReadOnly,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
242,CS242,UnusedParameters,type,othersInsertsAreVisible,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
