Id_Table,ID,Name,Variable,Method,Class,Package,File Path,File Name,System,Version,Release
14,CS14,NotHandlingExceptions,name,JNI_getStaticFieldID,,,pljava-1_5_1b1/pljava-so/src/main/c/JNICalls.c,JNICalls.c,pljava,pljava-1_5_1b1,6/20/2017
15,CS15,UnusedDeclaration,,_isFiredByInsert,TriggerData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,TriggerData.java,pljava,pljava-1_5_1b1,6/20/2017
16,CS16,UnusedDeclaration,,_getInternalPos,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
17,CS17,UnusedDeclaration,,_formTuple,TupleDesc,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,TupleDesc.java,pljava,pljava-1_5_1b1,6/20/2017
18,CS18,UnusedDeclaration,,_free,TupleDesc,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,TupleDesc.java,pljava,pljava-1_5_1b1,6/20/2017
19,CS19,UnusedDeclaration,,_isFiredAfter,TriggerData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,TriggerData.java,pljava,pljava-1_5_1b1,6/20/2017
20,CS20,UnusedDeclaration,,_getFuncname,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
21,CS21,UnusedDeclaration,,_isFiredByDelete,TriggerData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,TriggerData.java,pljava,pljava-1_5_1b1,6/20/2017
22,CS22,UnusedDeclaration,,_getRelation,TriggerData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,TriggerData.java,pljava,pljava-1_5_1b1,6/20/2017
23,CS23,UnusedDeclaration,,_getNestingLevel,Invocation,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/Invocation.java,Invocation.java,pljava,pljava-1_5_1b1,6/20/2017
24,CS24,UnusedDeclaration,,_exec,SPI,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,SPI.java,pljava,pljava-1_5_1b1,6/20/2017
25,CS25,UnusedDeclaration,,_fetch,Portal,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,Portal.java,pljava,pljava-1_5_1b1,6/20/2017
26,CS26,UnusedDeclaration,,_fromName,AclId,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/AclId.java,AclId.java,pljava,pljava-1_5_1b1,6/20/2017
27,CS27,UnusedDeclaration,,_getOid,TupleDesc,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,TupleDesc.java,pljava,pljava-1_5_1b1,6/20/2017
28,CS28,UnusedDeclaration,,_isShowFuncname,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
29,CS29,UnusedDeclaration,,_getResult,SPI,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,SPI.java,pljava,pljava-1_5_1b1,6/20/2017
30,CS30,UnusedDeclaration,,_cursorOpen,ExecutionPlan,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,ExecutionPlan.java,pljava,pljava-1_5_1b1,6/20/2017
31,CS31,UnusedDeclaration,,_release,PgSavepoint,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/PgSavepoint.java,PgSavepoint.java,pljava,pljava-1_5_1b1,6/20/2017
32,CS32,UnusedDeclaration,,_getUser,AclId,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/AclId.java,AclId.java,pljava,pljava-1_5_1b1,6/20/2017
33,CS33,UnusedDeclaration,,_clearFunctionCache,Backend,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,Backend.java,pljava,pljava-1_5_1b1,6/20/2017
34,CS34,UnusedDeclaration,,_hasSchemaCreatePermission,AclId,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/AclId.java,AclId.java,pljava,pljava-1_5_1b1,6/20/2017
35,CS35,UnusedDeclaration,,_getSavedErrno,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
36,CS36,UnusedDeclaration,,_modifyTuple,Relation,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Relation.java,Relation.java,pljava,pljava-1_5_1b1,6/20/2017
37,CS37,UnusedDeclaration,,_isSuperuser,AclId,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/AclId.java,AclId.java,pljava,pljava-1_5_1b1,6/20/2017
38,CS38,UnusedDeclaration,,_getColumnName,TupleDesc,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,TupleDesc.java,pljava,pljava-1_5_1b1,6/20/2017
39,CS39,UnusedDeclaration,,_isAtEnd,Portal,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,Portal.java,pljava,pljava-1_5_1b1,6/20/2017
40,CS40,UnusedDeclaration,,_isFiredByUpdate,TriggerData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,TriggerData.java,pljava,pljava-1_5_1b1,6/20/2017
41,CS41,UnusedDeclaration,,_set,PgSavepoint,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/PgSavepoint.java,PgSavepoint.java,pljava,pljava-1_5_1b1,6/20/2017
42,CS42,UnusedDeclaration,,_unregister,XactListener,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/XactListener.java,XactListener.java,pljava,pljava-1_5_1b1,6/20/2017
43,CS43,UnusedDeclaration,,_forSqlType,Oid,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Oid.java,Oid.java,pljava,pljava-1_5_1b1,6/20/2017
44,CS44,UnusedDeclaration,,_freeTupTable,SPI,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,SPI.java,pljava,pljava-1_5_1b1,6/20/2017
45,CS45,UnusedDeclaration,,_isCreatingExtension,Backend,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,Backend.java,pljava,pljava-1_5_1b1,6/20/2017
46,CS46,UnusedDeclaration,,_getSqlState,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
47,CS47,UnusedDeclaration,,_getCurrent,Invocation,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/Invocation.java,Invocation.java,pljava,pljava-1_5_1b1,6/20/2017
48,CS48,UnusedDeclaration,,_register,XactListener,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/XactListener.java,XactListener.java,pljava,pljava-1_5_1b1,6/20/2017
49,CS49,UnusedDeclaration,,_prepare,ExecutionPlan,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,ExecutionPlan.java,pljava,pljava-1_5_1b1,6/20/2017
50,CS50,UnusedDeclaration,,_getId,PgSavepoint,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/PgSavepoint.java,PgSavepoint.java,pljava,pljava-1_5_1b1,6/20/2017
51,CS51,UnusedDeclaration,,_getProcessed,SPI,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,SPI.java,pljava,pljava-1_5_1b1,6/20/2017
52,CS52,UnusedDeclaration,,_getDetail,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
53,CS53,UnusedDeclaration,,_isFiredForStatement,TriggerData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,TriggerData.java,pljava,pljava-1_5_1b1,6/20/2017
54,CS54,UnusedDeclaration,,_getStatementCacheSize,Backend,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,Backend.java,pljava,pljava-1_5_1b1,6/20/2017
55,CS55,UnusedDeclaration,,_getTupTable,SPI,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,SPI.java,pljava,pljava-1_5_1b1,6/20/2017
56,CS56,UnusedDeclaration,,_getTupleDesc,Portal,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,Portal.java,pljava,pljava-1_5_1b1,6/20/2017
57,CS57,UnusedDeclaration,,_getJavaClassName,Oid,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Oid.java,Oid.java,pljava,pljava-1_5_1b1,6/20/2017
58,CS58,UnusedDeclaration,,_isOutputToServer,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
59,CS59,UnusedDeclaration,,_isFiredForEachRow,TriggerData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,TriggerData.java,pljava,pljava-1_5_1b1,6/20/2017
60,CS60,UnusedDeclaration,,_isOutputToClient,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
61,CS61,UnusedDeclaration,,_getContextMessage,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
62,CS62,UnusedDeclaration,,_getInternalQuery,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
63,CS63,UnusedDeclaration,,_getPortalPos,Portal,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,Portal.java,pljava,pljava-1_5_1b1,6/20/2017
64,CS64,UnusedDeclaration,,_log,Backend,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,Backend.java,pljava,pljava-1_5_1b1,6/20/2017
65,CS65,UnusedDeclaration,,_close,Portal,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,Portal.java,pljava,pljava-1_5_1b1,6/20/2017
66,CS66,UnusedDeclaration,,_move,Portal,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,Portal.java,pljava,pljava-1_5_1b1,6/20/2017
67,CS67,UnusedDeclaration,,_getObject,Tuple,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Tuple.java,Tuple.java,pljava,pljava-1_5_1b1,6/20/2017
68,CS68,UnusedDeclaration,,_getLineno,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
69,CS69,UnusedDeclaration,,_getNewTuple,TriggerData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,TriggerData.java,pljava,pljava-1_5_1b1,6/20/2017
70,CS70,UnusedDeclaration,,_getConfigOption,Backend,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,Backend.java,pljava,pljava-1_5_1b1,6/20/2017
71,CS71,UnusedDeclaration,,_setUser,Session,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Session.java,Session.java,pljava,pljava-1_5_1b1,6/20/2017
72,CS72,UnusedDeclaration,,_execute,ExecutionPlan,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,ExecutionPlan.java,pljava,pljava-1_5_1b1,6/20/2017
73,CS73,UnusedDeclaration,,_getName,TriggerData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,TriggerData.java,pljava,pljava-1_5_1b1,6/20/2017
74,CS74,UnusedDeclaration,,_invalidate,ExecutionPlan,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,ExecutionPlan.java,pljava,pljava-1_5_1b1,6/20/2017
75,CS75,UnusedDeclaration,,_getCursorPos,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
76,CS76,UnusedDeclaration,,_isAtStart,Portal,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,Portal.java,pljava,pljava-1_5_1b1,6/20/2017
77,CS77,UnusedDeclaration,,_rollback,PgSavepoint,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/PgSavepoint.java,PgSavepoint.java,pljava,pljava-1_5_1b1,6/20/2017
78,CS78,UnusedDeclaration,,_getMessage,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
79,CS79,UnusedDeclaration,,_clearErrorCondition,Invocation,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/Invocation.java,Invocation.java,pljava,pljava-1_5_1b1,6/20/2017
80,CS80,UnusedDeclaration,,_forTypeName,Oid,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Oid.java,Oid.java,pljava,pljava-1_5_1b1,6/20/2017
81,CS81,UnusedDeclaration,,_getColumnIndex,TupleDesc,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,TupleDesc.java,pljava,pljava-1_5_1b1,6/20/2017
82,CS82,UnusedDeclaration,,_getHint,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
83,CS83,UnusedDeclaration,,_getArguments,TriggerData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,TriggerData.java,pljava,pljava-1_5_1b1,6/20/2017
84,CS84,UnusedDeclaration,,_getTypeId,Oid,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Oid.java,Oid.java,pljava,pljava-1_5_1b1,6/20/2017
85,CS85,UnusedDeclaration,,_getErrorLevel,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
86,CS86,UnusedDeclaration,,_ensureCapacity,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-1_5_1b1,6/20/2017
87,CS87,UnusedDeclaration,,_getFilename,ErrorData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,ErrorData.java,pljava,pljava-1_5_1b1,6/20/2017
88,CS88,UnusedDeclaration,,_isFiredBefore,TriggerData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,TriggerData.java,pljava,pljava-1_5_1b1,6/20/2017
89,CS89,UnusedDeclaration,,_getTriggerTuple,TriggerData,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,TriggerData.java,pljava,pljava-1_5_1b1,6/20/2017
90,CS90,UnusedDeclaration,,_isCursorPlan,ExecutionPlan,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,ExecutionPlan.java,pljava,pljava-1_5_1b1,6/20/2017
91,CS91,UnusedDeclaration,,_getOuterUser,AclId,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/AclId.java,AclId.java,pljava,pljava-1_5_1b1,6/20/2017
92,CS92,UnusedDeclaration,,_getSchema,Relation,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Relation.java,Relation.java,pljava,pljava-1_5_1b1,6/20/2017
93,CS93,UnusedImplementation,,isCallingJava,Backend,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,Backend.java,pljava,pljava-1_5_1b1,6/20/2017
94,CS94,UnusedParameters,columnLabel,updateBlob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-1_5_1b1,6/20/2017
95,CS95,UnusedParameters,sql,prepareStatement,SPIConnection,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-1_5_1b1,6/20/2017
96,CS96,UnusedParameters,x,updateObject,ReadOnlyResultSet,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/ReadOnlyResultSet.java,ReadOnlyResultSet.java,pljava,pljava-1_5_1b1,6/20/2017
97,CS97,UnusedParameters,columnIndex,updateBlob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-1_5_1b1,6/20/2017
98,CS98,UnusedParameters,url,getPropertyInfo,SPIDriver,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDriver.java,SPIDriver.java,pljava,pljava-1_5_1b1,6/20/2017
99,CS99,UnusedParameters,milliseconds,setNetworkTimeout,SPIConnection,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-1_5_1b1,6/20/2017
100,CS100,UnusedParameters,iface,unwrap,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-1_5_1b1,6/20/2017
101,CS101,UnusedParameters,iface,unwrap,SPIStatement,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-1_5_1b1,6/20/2017
102,CS102,UnusedParameters,context,checkPermission,Backend,org.postgresql.pljava.internal,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,Backend.java,pljava,pljava-1_5_1b1,6/20/2017
103,CS103,UnusedParameters,tableNamePattern,getSuperTables,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-1_5_1b1,6/20/2017
104,CS104,UnusedParameters,executor,setNetworkTimeout,SPIConnection,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-1_5_1b1,6/20/2017
105,CS105,UnusedParameters,catalog,getFunctions,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-1_5_1b1,6/20/2017
106,CS106,UnusedParameters,pos,setCharacterStream,ClobValue,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-1_5_1b1,6/20/2017
107,CS107,UnusedParameters,ColumnLabel,updateCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-1_5_1b1,6/20/2017
108,CS108,UnusedParameters,len,setBytes,BlobValue,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,BlobValue.java,pljava,pljava-1_5_1b1,6/20/2017
109,CS109,UnusedParameters,e,setDefaultValue,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-1_5_1b1/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-1_5_1b1,6/20/2017
110,CS110,UnusedParameters,iface,unwrap,SPIParameterMetaData,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIParameterMetaData.java,SPIParameterMetaData.java,pljava,pljava-1_5_1b1,6/20/2017
111,CS111,UnusedParameters,useAltRepr,_Type_getJNIReturnSignature,,,pljava-1_5_1b1/pljava-so/src/main/c/type/Type.c,Type.c,pljava,pljava-1_5_1b1,6/20/2017
112,CS112,UnusedParameters,x,updateCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-1_5_1b1,6/20/2017
113,CS113,UnusedParameters,reader,updateNCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-1_5_1b1,6/20/2017
114,CS114,UnusedParameters,catalog,getTablePrivileges,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-1_5_1b1,6/20/2017
115,CS115,UnusedParameters,len,truncate,BlobValue,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,BlobValue.java,pljava,pljava-1_5_1b1,6/20/2017
116,CS116,UnusedParameters,x,updateRowId,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-1_5_1b1,6/20/2017
117,CS117,UnusedParameters,x,setAsciiStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-1_5_1b1/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-1_5_1b1,6/20/2017
