System,Release,Smell,S_B,NS_B,S_NB,NS_NB,Odds_ratio,p-value
conscrypt,java-smt-1.0.1,LocalReferencesAbuse,0,9,26,17,0.0,0.0017
conscrypt,java-smt-3.0.0,excessiveInterlangCommunication,0,0,41,41,nan,1.0
conscrypt,java-smt-3.0.0,Toomuchclustring,0,0,41,41,nan,1.0
conscrypt,java-smt-3.0.0,ToomuchScattering,0,0,41,41,nan,1.0
conscrypt,java-smt-3.0.0,UnusedMethodDeclaration,0,0,41,41,nan,1.0
conscrypt,java-smt-3.0.0,UnusedMethodImplementation,0,0,41,41,nan,1.0
conscrypt,java-smt-3.0.0,UnusedParameter,0,0,41,41,nan,1.0
conscrypt,java-smt-3.0.0,NotHandlingExceptions,0,0,41,41,nan,1.0
conscrypt,java-smt-3.0.0,NotSecuringLibraries,0,0,41,41,nan,1.0
conscrypt,java-smt-3.0.0,HardCodingLibraries,0,0,41,41,nan,1.0
conscrypt,java-smt-3.0.0,NotUsingRelativePath,0,0,41,41,nan,1.0
conscrypt,java-smt-3.0.0,MemoryManagementMismatch,0,0,41,41,nan,1.0
conscrypt,java-smt-3.0.0,LocalReferencesAbuse,0,0,41,41,nan,1.0
conscrypt,java-smt-2.0.0-alpha,excessiveInterlangCommunication,0,4,33,29,0.0,0.11355
conscrypt,java-smt-2.0.0-alpha,Toomuchclustring,0,4,33,29,0.0,0.11355
conscrypt,java-smt-2.0.0-alpha,ToomuchScattering,0,4,33,29,0.0,0.11355
conscrypt,java-smt-2.0.0-alpha,UnusedMethodDeclaration,0,4,33,29,0.0,0.11355
conscrypt,java-smt-2.0.0-alpha,UnusedMethodImplementation,0,4,33,29,0.0,0.11355
conscrypt,java-smt-2.0.0-alpha,UnusedParameter,4,0,29,33,inf,0.11355
conscrypt,java-smt-2.0.0-alpha,NotHandlingExceptions,0,4,33,29,0.0,0.11355
conscrypt,java-smt-2.0.0-alpha,NotSecuringLibraries,0,4,33,29,0.0,0.11355
conscrypt,java-smt-2.0.0-alpha,HardCodingLibraries,0,4,33,29,0.0,0.11355
conscrypt,java-smt-2.0.0-alpha,NotUsingRelativePath,0,4,33,29,0.0,0.11355
conscrypt,java-smt-2.0.0-alpha,MemoryManagementMismatch,0,4,33,29,0.0,0.11355
conscrypt,java-smt-2.0.0-alpha,LocalReferencesAbuse,0,4,33,29,0.0,0.11355
conscrypt,java-smt-0.60,excessiveInterlangCommunication,0,0,0,0,nan,1.0
conscrypt,java-smt-0.60,Toomuchclustring,0,0,0,0,nan,1.0
conscrypt,java-smt-0.60,ToomuchScattering,0,0,0,0,nan,1.0
conscrypt,java-smt-0.60,UnusedMethodDeclaration,0,0,0,0,nan,1.0
conscrypt,java-smt-0.60,UnusedMethodImplementation,0,0,0,0,nan,1.0
conscrypt,java-smt-0.60,UnusedParameter,0,0,0,0,nan,1.0
conscrypt,java-smt-0.60,NotHandlingExceptions,0,0,0,0,nan,1.0
conscrypt,java-smt-0.60,NotSecuringLibraries,0,0,0,0,nan,1.0
conscrypt,java-smt-0.60,HardCodingLibraries,0,0,0,0,nan,1.0
conscrypt,java-smt-0.60,NotUsingRelativePath,0,0,0,0,nan,1.0
conscrypt,java-smt-0.60,MemoryManagementMismatch,0,0,0,0,nan,1.0
conscrypt,java-smt-0.60,LocalReferencesAbuse,0,0,0,0,nan,1.0
