Id_Table,ID,Name,Variable,Method,Class,Package,File,File Name,System,Version,Release
1,CS1,UnusedDeclaration,,memset,Pointer,com.googlecode.javacpp,javacpp-0.5/src/main/java/com/googlecode/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-0.5,4/7/2013
2,CS2,UnusedDeclaration,,memcmp,Pointer,com.googlecode.javacpp,javacpp-0.5/src/main/java/com/googlecode/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-0.5,4/7/2013
3,CS3,UnusedDeclaration,,memchr,Pointer,com.googlecode.javacpp,javacpp-0.5/src/main/java/com/googlecode/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-0.5,4/7/2013
4,CS4,UnusedDeclaration,,memcpy,Pointer,com.googlecode.javacpp,javacpp-0.5/src/main/java/com/googlecode/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-0.5,4/7/2013
5,CS5,UnusedDeclaration,,get,PointerPointer,com.googlecode.javacpp,javacpp-0.5/src/main/java/com/googlecode/javacpp/PointerPointer.java,PointerPointer.java,javacpp,javacpp-0.5,4/7/2013
6,CS6,UnusedDeclaration,,allocate,Pointer,com.googlecode.javacpp,javacpp-0.5/src/main/java/com/googlecode/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-0.5,4/7/2013
7,CS7,UnusedDeclaration,,deallocate,Pointer,com.googlecode.javacpp,javacpp-0.5/src/main/java/com/googlecode/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-0.5,4/7/2013
8,CS8,UnusedDeclaration,,put,PointerPointer,com.googlecode.javacpp,javacpp-0.5/src/main/java/com/googlecode/javacpp/PointerPointer.java,PointerPointer.java,javacpp,javacpp-0.5,4/7/2013
9,CS9,UnusedDeclaration,,asDirectBuffer,Pointer,com.googlecode.javacpp,javacpp-0.5/src/main/java/com/googlecode/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-0.5,4/7/2013
10,CS10,UnusedDeclaration,,allocateArray,PointerPointer,com.googlecode.javacpp,javacpp-0.5/src/main/java/com/googlecode/javacpp/PointerPointer.java,PointerPointer.java,javacpp,javacpp-0.5,4/7/2013
