Id_Table,ID,Name,Variable,Method,Class,Package,File,File Name,System,Version,Release
1,CS1,UnusedDeclaration,,trimMemory,Pointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.4,1/16/2018
2,CS2,UnusedDeclaration,,totalCores,Loader,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/Loader.java,Loader.java,javacpp,javacpp-1.4,1/16/2018
3,CS3,UnusedDeclaration,,put,SizeTPointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/SizeTPointer.java,SizeTPointer.java,javacpp,javacpp-1.4,1/16/2018
4,CS4,UnusedDeclaration,,totalPhysicalBytes,Pointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.4,1/16/2018
5,CS5,UnusedDeclaration,,putChar,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
6,CS6,UnusedDeclaration,,getLong,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
7,CS7,UnusedDeclaration,,fetchSharedData,AdapterTest,org.bytedeco.javacpp,javacpp-1.4/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.4,1/16/2018
8,CS8,UnusedDeclaration,,strncat,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
9,CS9,UnusedDeclaration,,createUniqueData,AdapterTest,org.bytedeco.javacpp,javacpp-1.4/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.4,1/16/2018
10,CS10,UnusedDeclaration,,availablePhysicalBytes,Pointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.4,1/16/2018
11,CS11,UnusedDeclaration,,storeSharedData,AdapterTest,org.bytedeco.javacpp,javacpp-1.4/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.4,1/16/2018
12,CS12,UnusedDeclaration,,strtok,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
13,CS13,UnusedDeclaration,,data,AdapterTest,org.bytedeco.javacpp,javacpp-1.4/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.4,1/16/2018
14,CS14,UnusedDeclaration,,testStdVectorByVal,AdapterTest,org.bytedeco.javacpp,javacpp-1.4/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.4,1/16/2018
15,CS15,UnusedDeclaration,,memset,Pointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.4,1/16/2018
16,CS16,UnusedDeclaration,,strncmp,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
17,CS17,UnusedDeclaration,,memcpy,Pointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.4,1/16/2018
18,CS18,UnusedDeclaration,,putBool,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
19,CS19,UnusedDeclaration,,addressof,Loader,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/Loader.java,Loader.java,javacpp,javacpp-1.4,1/16/2018
20,CS20,UnusedDeclaration,,getBool,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
21,CS21,UnusedDeclaration,,testStdVectorByPtr,AdapterTest,org.bytedeco.javacpp,javacpp-1.4/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.4,1/16/2018
22,CS22,UnusedDeclaration,,testStdVectorByRef,AdapterTest,org.bytedeco.javacpp,javacpp-1.4/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.4,1/16/2018
23,CS23,UnusedDeclaration,,getInt,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
24,CS24,UnusedDeclaration,,strcpy,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
25,CS25,UnusedDeclaration,,totalProcessors,Loader,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/Loader.java,Loader.java,javacpp,javacpp-1.4,1/16/2018
26,CS26,UnusedDeclaration,,physicalBytes,Pointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.4,1/16/2018
27,CS27,UnusedDeclaration,,putDouble,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
28,CS28,UnusedDeclaration,,getPointer,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
29,CS29,UnusedDeclaration,,realloc,Pointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.4,1/16/2018
30,CS30,UnusedDeclaration,,asDirectBuffer,Pointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.4,1/16/2018
31,CS31,UnusedDeclaration,,storeUniqueData,AdapterTest,org.bytedeco.javacpp,javacpp-1.4/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.4,1/16/2018
32,CS32,UnusedDeclaration,,getChar,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
33,CS33,UnusedDeclaration,,strncpy,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
34,CS34,UnusedDeclaration,,fetchUniqueData,AdapterTest,org.bytedeco.javacpp,javacpp-1.4/src/test/java/org/bytedeco/javacpp/AdapterTest.java,AdapterTest.java,javacpp,javacpp-1.4,1/16/2018
35,CS35,UnusedDeclaration,,strcspn,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
36,CS36,UnusedDeclaration,,strcat,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
37,CS37,UnusedDeclaration,,strpbrk,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
38,CS38,UnusedDeclaration,,allocate,Pointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.4,1/16/2018
39,CS39,UnusedDeclaration,,putFloat,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
40,CS40,UnusedDeclaration,,putPointer,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
41,CS41,UnusedDeclaration,,allocateArray,SizeTPointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/SizeTPointer.java,SizeTPointer.java,javacpp,javacpp-1.4,1/16/2018
42,CS42,UnusedDeclaration,,getFloat,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
43,CS43,UnusedDeclaration,,free,Pointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/Pointer.java,Pointer.java,javacpp,javacpp-1.4,1/16/2018
44,CS44,UnusedDeclaration,,strchr,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
45,CS45,UnusedDeclaration,,strspn,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
46,CS46,UnusedDeclaration,,strstr,BytePointer,org.bytedeco.javacpp,javacpp-1.4/src/main/java/org/bytedeco/javacpp/BytePointer.java,BytePointer.java,javacpp,javacpp-1.4,1/16/2018
