language,project,file_name,sha,author,author_date,is_bug,insertion,deletion
readme,conscrypt,README.md,c9976f69fb8d4715ff0492e137f24952ce5d0d69,Adam Vartanian,2017-12-06 13:42:54,,1,1
cc,conscrypt,common/src/jni/main/cpp/conscrypt/native_crypto.cc,3020d90236edc7c4ad384d5de18fcf04b6734048,Adam Vartanian,2017-12-05 10:02:49,,2,2
cc,conscrypt,common/src/jni/main/cpp/conscrypt/native_crypto.cc,eea4182da8a71457d9078803f8f7de610f267528,Adam Vartanian,2017-12-01 19:33:47,,12,7
gradle,conscrypt,build.gradle,8bd918dd37144bd340869f599c7e732faf10f61a,Adam Vartanian,2017-11-22 14:50:11,,8,7
readme,conscrypt,RELEASING.md,ab0b123e3799f7090ce3d0b4efab170f55ad7e0b,Adam Vartanian,2017-11-21 09:33:22,,7,2
gradle,conscrypt,build.gradle,ab0b123e3799f7090ce3d0b4efab170f55ad7e0b,Adam Vartanian,2017-11-21 09:33:22,,20,0
bp,conscrypt,Android.bp,659fbd178659e83dc1a09307d18784a9630863e9,Adam Vartanian,2017-11-17 15:52:26,,2,4
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLECGroupContext.java,a08ca79ef7bacb2727db1b8feb53afe55634aa0f,Adam Vartanian,2017-11-10 15:27:33,,1,1
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLCipherChaCha20.java,206874141c80cf1a1180e42c81484f5bc8a3c195,Adam Vartanian,2017-11-10 12:57:55,,1,1
java,conscrypt,common/src/main/java/org/conscrypt/SSLUtils.java,206874141c80cf1a1180e42c81484f5bc8a3c195,Adam Vartanian,2017-11-10 12:57:55,,4,1
cc,conscrypt,common/src/jni/main/cpp/conscrypt/native_crypto.cc,3f90581397094269a0cdddb4ac4abb49886d435d,Adam Vartanian,2017-11-08 16:08:26,,4,8
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLCipherChaCha20.java,3f90581397094269a0cdddb4ac4abb49886d435d,Adam Vartanian,2017-11-08 16:08:26,,2,7
java,conscrypt,common/src/main/java/org/conscrypt/KeyManagerImpl.java,2558aec59ff6708b7e39cd9890db217cf9c043ef,Nathan Mittler,2017-11-06 23:53:30,,13,16
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLCipher.java,2558aec59ff6708b7e39cd9890db217cf9c043ef,Nathan Mittler,2017-11-06 23:53:30,,1,0
java,conscrypt,common/src/main/java/org/conscrypt/SSLUtils.java,2558aec59ff6708b7e39cd9890db217cf9c043ef,Nathan Mittler,2017-11-06 23:53:30,,5,1
java,conscrypt,openjdk-integ-tests/src/test/java/libcore/javax/net/ssl/SSLSessionContextTest.java,2558aec59ff6708b7e39cd9890db217cf9c043ef,Nathan Mittler,2017-11-06 23:53:30,,7,6
java,conscrypt,openjdk/src/test/java/org/conscrypt/ConscryptSocketTest.java,2558aec59ff6708b7e39cd9890db217cf9c043ef,Nathan Mittler,2017-11-06 23:53:30,,35,11
java,conscrypt,openjdk/src/test/java/org/conscrypt/SSLUtilsTest.java,2558aec59ff6708b7e39cd9890db217cf9c043ef,Nathan Mittler,2017-11-06 23:53:30,,10,0
java,conscrypt,platform/src/main/java/org/conscrypt/ct/CTLogStoreImpl.java,2558aec59ff6708b7e39cd9890db217cf9c043ef,Nathan Mittler,2017-11-06 23:53:30,,8,5
cc,conscrypt,common/src/jni/main/cpp/conscrypt/native_crypto.cc,f63f32ddc937a5122a5f8b9b6841c185d11ecb4d,Adam Vartanian,2017-11-06 16:23:34,,40,0
java,conscrypt,common/src/main/java/org/conscrypt/NativeCrypto.java,f63f32ddc937a5122a5f8b9b6841c185d11ecb4d,Adam Vartanian,2017-11-06 16:23:34,,8,0
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLCipherChaCha20.java,f63f32ddc937a5122a5f8b9b6841c185d11ecb4d,Adam Vartanian,2017-11-06 16:23:34,,164,0
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLProvider.java,f63f32ddc937a5122a5f8b9b6841c185d11ecb4d,Adam Vartanian,2017-11-06 16:23:34,,2,0
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLSocketImpl.java,2a84605a70cfb899444b5c4a011381b5e62526ec,Adam Vartanian,2017-11-03 16:30:11,,2,2
java,conscrypt,common/src/main/java/org/conscrypt/AbstractConscryptEngine.java,c78732d4fb68950102b409c7696491fd966901e9,Adam Vartanian,2017-11-03 16:03:38,,2,2
java,conscrypt,common/src/main/java/org/conscrypt/AbstractConscryptSocket.java,c78732d4fb68950102b409c7696491fd966901e9,Adam Vartanian,2017-11-03 16:03:38,,3,3
java,conscrypt,common/src/main/java/org/conscrypt/Conscrypt.java,c78732d4fb68950102b409c7696491fd966901e9,Adam Vartanian,2017-11-03 16:03:38,,4,4
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptEngine.java,c78732d4fb68950102b409c7696491fd966901e9,Adam Vartanian,2017-11-03 16:03:38,,3,3
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptEngineSocket.java,c78732d4fb68950102b409c7696491fd966901e9,Adam Vartanian,2017-11-03 16:03:38,,4,4
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptFileDescriptorSocket.java,c78732d4fb68950102b409c7696491fd966901e9,Adam Vartanian,2017-11-03 16:03:38,,3,3
java,conscrypt,common/src/main/java/org/conscrypt/Java8EngineSocket.java,c78732d4fb68950102b409c7696491fd966901e9,Adam Vartanian,2017-11-03 16:03:38,,3,3
java,conscrypt,common/src/main/java/org/conscrypt/Java8EngineWrapper.java,c78732d4fb68950102b409c7696491fd966901e9,Adam Vartanian,2017-11-03 16:03:38,,7,7
java,conscrypt,common/src/main/java/org/conscrypt/Java8FileDescriptorSocket.java,c78732d4fb68950102b409c7696491fd966901e9,Adam Vartanian,2017-11-03 16:03:38,,3,3
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLSocketImpl.java,c78732d4fb68950102b409c7696491fd966901e9,Adam Vartanian,2017-11-03 16:03:38,,1,1
java,conscrypt,openjdk/src/test/java/org/conscrypt/ConscryptEngineTest.java,c78732d4fb68950102b409c7696491fd966901e9,Adam Vartanian,2017-11-03 16:03:38,,8,8
java,conscrypt,openjdk/src/test/java/org/conscrypt/ConscryptSocketTest.java,c78732d4fb68950102b409c7696491fd966901e9,Adam Vartanian,2017-11-03 16:03:38,,8,8
java,conscrypt,platform/src/main/java/org/conscrypt/Platform.java,c4b87c4390c480a0b17be9ad99b0f5a1fb7559c1,Tobias T,2017-10-30 19:34:42,,2,2
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLCipher.java,864f92cf9bb82093b948de192441b406c6333299,Adam Vartanian,2017-10-25 08:04:17,,7,2
java,conscrypt,testing/src/main/java/org/conscrypt/TestUtils.java,0cfd3cc24ed2cb13d722bc03b30c2208fae5caee,Adam Vartanian,2017-10-23 14:30:17,,2,1
xml,conscrypt,android/lint.xml,950d24cafcc49221a26dc04188970cd340421e1d,Adam Vartanian,2017-10-23 13:46:24,,2,1
java,conscrypt,android/src/main/java/org/conscrypt/Platform.java,950d24cafcc49221a26dc04188970cd340421e1d,Adam Vartanian,2017-10-23 13:46:24,,101,7
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptEngineSocket.java,950d24cafcc49221a26dc04188970cd340421e1d,Adam Vartanian,2017-10-23 13:46:24,,37,35
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptFileDescriptorSocket.java,950d24cafcc49221a26dc04188970cd340421e1d,Adam Vartanian,2017-10-23 13:46:24,,53,51
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptServerSocket.java,950d24cafcc49221a26dc04188970cd340421e1d,Adam Vartanian,2017-10-23 13:46:24,,3,3
java,conscrypt,common/src/main/java/org/conscrypt/Java8EngineSocket.java,950d24cafcc49221a26dc04188970cd340421e1d,Adam Vartanian,2017-10-23 13:46:24,,76,0
java,conscrypt,common/src/main/java/org/conscrypt/Java8FileDescriptorSocket.java,950d24cafcc49221a26dc04188970cd340421e1d,Adam Vartanian,2017-10-23 13:46:24,,76,0
java,conscrypt,common/src/main/java/org/conscrypt/Java8SocketWrapper.java,950d24cafcc49221a26dc04188970cd340421e1d,Adam Vartanian,2017-10-23 13:46:24,,0,502
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLSocketFactoryImpl.java,950d24cafcc49221a26dc04188970cd340421e1d,Adam Vartanian,2017-10-23 13:46:24,,24,25
java,conscrypt,openjdk-integ-tests/src/test/java/libcore/javax/net/ssl/SSLSocketTest.java,950d24cafcc49221a26dc04188970cd340421e1d,Adam Vartanian,2017-10-23 13:46:24,,26,16
java,conscrypt,openjdk/src/main/java/org/conscrypt/Java8PlatformUtil.java,950d24cafcc49221a26dc04188970cd340421e1d,Adam Vartanian,2017-10-23 13:46:24,,0,9
java,conscrypt,openjdk/src/main/java/org/conscrypt/Platform.java,950d24cafcc49221a26dc04188970cd340421e1d,Adam Vartanian,2017-10-23 13:46:24,,96,7
java,conscrypt,openjdk/src/test/java/org/conscrypt/ConscryptSocketTest.java,950d24cafcc49221a26dc04188970cd340421e1d,Adam Vartanian,2017-10-23 13:46:24,,2,2
java,conscrypt,platform/src/main/java/org/conscrypt/Platform.java,950d24cafcc49221a26dc04188970cd340421e1d,Adam Vartanian,2017-10-23 13:46:24,,65,7
java,conscrypt,android/src/main/java/org/conscrypt/Platform.java,6e6b99f7d5794545563a5953babfe793a40c5ae5,Adam Vartanian,2017-10-19 07:48:32,,24,0
cc,conscrypt,common/src/jni/main/cpp/conscrypt/native_crypto.cc,6e6b99f7d5794545563a5953babfe793a40c5ae5,Adam Vartanian,2017-10-19 07:48:32,,7,0
java,conscrypt,common/src/main/java/org/conscrypt/IvParameters.java,6e6b99f7d5794545563a5953babfe793a40c5ae5,Adam Vartanian,2017-10-19 07:48:32,,1,0
java,conscrypt,common/src/main/java/org/conscrypt/KeyGeneratorImpl.java,6e6b99f7d5794545563a5953babfe793a40c5ae5,Adam Vartanian,2017-10-19 07:48:32,,13,0
java,conscrypt,common/src/main/java/org/conscrypt/NativeCrypto.java,6e6b99f7d5794545563a5953babfe793a40c5ae5,Adam Vartanian,2017-10-19 07:48:32,,2,0
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLCipher.java,6e6b99f7d5794545563a5953babfe793a40c5ae5,Adam Vartanian,2017-10-19 07:48:32,,155,125
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLProvider.java,6e6b99f7d5794545563a5953babfe793a40c5ae5,Adam Vartanian,2017-10-19 07:48:32,,7,0
java,conscrypt,openjdk/src/main/java/org/conscrypt/Platform.java,6e6b99f7d5794545563a5953babfe793a40c5ae5,Adam Vartanian,2017-10-19 07:48:32,,13,0
java,conscrypt,platform/src/main/java/org/conscrypt/Platform.java,6e6b99f7d5794545563a5953babfe793a40c5ae5,Adam Vartanian,2017-10-19 07:48:32,,13,0
bp,conscrypt,Android.bp,5533887bf0dbc0d698da58c6b91b6d0d0a181050,Adam Vartanian,2017-10-18 14:26:55,,193,2
mk,conscrypt,Android.mk,5533887bf0dbc0d698da58c6b91b6d0d0a181050,Adam Vartanian,2017-10-18 14:26:55,,2,188
yml,conscrypt,.travis.yml,ce7536a841792692d9f0fb0e22e2b9f90c2183cf,Adam Vartanian,2017-10-16 12:38:13,,2,2
yml,conscrypt,appveyor.yml,ce7536a841792692d9f0fb0e22e2b9f90c2183cf,Adam Vartanian,2017-10-16 12:38:13,,1,1
h,conscrypt,common/src/jni/main/include/conscrypt/app_data.h,a2a2a855bd96721e7ee18da8c77f134d3efb58eb,Adam Vartanian,2017-10-16 09:56:28,,1,0
cc,conscrypt,common/src/jni/main/cpp/conscrypt/native_crypto.cc,dc2f9a6452a374da1bffe8ffb1b9f738183d7d29,David Benjamin,2017-10-11 10:03:06,,1,9
cc,conscrypt,common/src/jni/main/cpp/conscrypt/native_crypto.cc,a9d0ed7f90f74a47dc1e4844c2099071c2322b41,David Benjamin,2017-10-06 07:40:47,,6,4
java,conscrypt,common/src/main/java/org/conscrypt/Java8SocketWrapper.java,ca18c4934c0f4c548d271547ee83b847c1033649,Adam Vartanian,2017-09-29 14:35:18,,3,3
java,conscrypt,android/src/main/java/org/conscrypt/Platform.java,69c69b8cef8abdb0f2b3876ee3d53eebdcfe3c4b,Tobias T,2017-09-28 10:33:34,,16,4
java,conscrypt,common/src/main/java/org/conscrypt/SslWrapper.java,d705022fbb2217cf942dc4ad5ff9d1fc72f553a9,Adam Vartanian,2017-09-28 08:56:44,,11,2
java,conscrypt,openjdk-integ-tests/src/test/java/libcore/javax/net/ssl/SSLSocketTest.java,d705022fbb2217cf942dc4ad5ff9d1fc72f553a9,Adam Vartanian,2017-09-28 08:56:44,,24,0
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptFileDescriptorSocket.java,83569e4fc35ecbe7a0040390a1f66b814833173b,Adam Vartanian,2017-09-27 15:09:23,,1,1
readme,conscrypt,BUILDING.md,ae9621c126e816ebcbd857d64cff703d09d76be5,Nathan Mittler,2017-09-26 14:11:25,,11,6
yml,conscrypt,appveyor.yml,ae9621c126e816ebcbd857d64cff703d09d76be5,Nathan Mittler,2017-09-26 14:11:25,,9,14
java,conscrypt,benchmark-android/src/main/java/org/conscrypt/AndroidEngineFactory.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,2,2
java,conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/OpenJdkEngineFactory.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,4,4
cc,conscrypt,common/src/jni/main/cpp/conscrypt/native_crypto.cc,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,50,47
h,conscrypt,common/src/jni/main/include/conscrypt/app_data.h,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,33,30
java,conscrypt,common/src/main/java/org/conscrypt/AbstractConscryptEngine.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,12,14
java,conscrypt,common/src/main/java/org/conscrypt/AbstractConscryptSocket.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,33,4
java,conscrypt,common/src/main/java/org/conscrypt/ApplicationProtocolSelector.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,3,3
java,conscrypt,common/src/main/java/org/conscrypt/ApplicationProtocolSelectorAdapter.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,16,21
java,conscrypt,common/src/main/java/org/conscrypt/Conscrypt.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,48,18
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptEngine.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,18,29
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptEngineSocket.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,16,11
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptFileDescriptorSocket.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,20,11
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptSocketBase.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,1,1
java,conscrypt,common/src/main/java/org/conscrypt/Java8EngineWrapper.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,19,14
java,conscrypt,common/src/main/java/org/conscrypt/Java8SocketWrapper.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,37,9
java,conscrypt,common/src/main/java/org/conscrypt/NativeCrypto.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,6,6
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLSocketImpl.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,17,3
java,conscrypt,common/src/main/java/org/conscrypt/SSLParametersImpl.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,11,28
java,conscrypt,common/src/main/java/org/conscrypt/SSLUtils.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,100,58
java,conscrypt,common/src/main/java/org/conscrypt/SslWrapper.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,6,6
java,conscrypt,openjdk-integ-tests/src/test/java/libcore/javax/net/ssl/SSLContextTest.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,78,4
java,conscrypt,openjdk/src/main/java/org/conscrypt/Java8PlatformUtil.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,4,4
java,conscrypt,openjdk/src/main/java/org/conscrypt/Java9PlatformUtil.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,97,0
java,conscrypt,openjdk/src/main/java/org/conscrypt/Platform.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,12,4
java,conscrypt,openjdk/src/test/java/org/conscrypt/ApplicationProtocolSelectorAdapterTest.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,7,7
java,conscrypt,openjdk/src/test/java/org/conscrypt/ConscryptEngineTest.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,20,20
java,conscrypt,openjdk/src/test/java/org/conscrypt/ConscryptSocketTest.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,16,16
java,conscrypt,openjdk/src/test/java/org/conscrypt/NativeCryptoTest.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,25,23
java,conscrypt,openjdk/src/test/java/org/conscrypt/PlatformTest.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,77,2
java,conscrypt,openjdk/src/test/java/org/conscrypt/SSLUtilsTest.java,b23e9353ed4e3256379d660cb09491a69b21affb,Nathan Mittler,2017-09-23 00:12:30,,18,6
yml,conscrypt,.travis.yml,202d028cba02ad1716d10ee5658e3c11527cc5ed,Adam Vartanian,2017-09-22 15:01:24,,9,7
java,conscrypt,benchmark-base/src/main/java/org/conscrypt/CipherEncryptBenchmark.java,5ec35be71ded09ec6126538cc4be494c82557b60,Nathan Mittler,2017-09-22 14:14:36,,29,23
java,conscrypt,benchmark-base/src/main/java/org/conscrypt/Transformation.java,5ec35be71ded09ec6126538cc4be494c82557b60,Nathan Mittler,2017-09-22 14:14:36,,87,0
java,conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/JmhCipherEncryptBenchmark.java,5ec35be71ded09ec6126538cc4be494c82557b60,Nathan Mittler,2017-09-22 14:14:36,,8,17
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLCipherRSA.java,5ec35be71ded09ec6126538cc4be494c82557b60,Nathan Mittler,2017-09-22 14:14:36,,1,1
h,conscrypt,common/src/jni/main/include/conscrypt/app_data.h,a603b46288528c63959268b31a8fba9b23bcc102,Adam Vartanian,2017-09-19 10:09:06,,2,2
java,conscrypt,benchmark-base/src/main/java/org/conscrypt/CipherEncryptBenchmark.java,98afed60b004ec36a3c7bff769a8c41ad56894a2,Nathan Mittler,2017-09-18 15:01:56,,151,0
java,conscrypt,benchmark-base/src/main/java/org/conscrypt/CipherFactory.java,98afed60b004ec36a3c7bff769a8c41ad56894a2,Nathan Mittler,2017-09-18 15:01:56,,27,0
gradle,conscrypt,benchmark-jmh/build.gradle,98afed60b004ec36a3c7bff769a8c41ad56894a2,Nathan Mittler,2017-09-18 15:01:56,,4,0
java,conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/JmhCipherEncryptBenchmark.java,98afed60b004ec36a3c7bff769a8c41ad56894a2,Nathan Mittler,2017-09-18 15:01:56,,85,0
java,conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/OpenJdkCipherFactory.java,98afed60b004ec36a3c7bff769a8c41ad56894a2,Nathan Mittler,2017-09-18 15:01:56,,41,0
java,conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/OpenJdkEngineFactory.java,98afed60b004ec36a3c7bff769a8c41ad56894a2,Nathan Mittler,2017-09-18 15:01:56,,2,0
java,conscrypt,benchmark-android/src/main/java/org/conscrypt/AndroidEngineFactory.java,f3a52779157ade0db5e4e03c47b2db7bc87452f4,Nathan Mittler,2017-09-16 18:50:56,,7,2
java,conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/JmhEngineWrapBenchmark.java,f3a52779157ade0db5e4e03c47b2db7bc87452f4,Nathan Mittler,2017-09-16 18:50:56,,1,1
java,conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/OpenJdkEngineFactory.java,f3a52779157ade0db5e4e03c47b2db7bc87452f4,Nathan Mittler,2017-09-16 18:50:56,,8,2
java,conscrypt,testing/src/main/java/org/conscrypt/TestUtils.java,f3a52779157ade0db5e4e03c47b2db7bc87452f4,Nathan Mittler,2017-09-16 18:50:56,,0,10
xml,conscrypt,android/lint.xml,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,3,1
pro,conscrypt,android/proguard-rules.pro,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,1,0
java,conscrypt,android/src/main/java/org/conscrypt/Platform.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,23,2
java,conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/OpenJdkEngineFactory.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,20,20
cc,conscrypt,common/src/jni/main/cpp/conscrypt/native_crypto.cc,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,161,82
h,conscrypt,common/src/jni/main/include/conscrypt/app_data.h,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,35,9
java,conscrypt,common/src/main/java/org/conscrypt/AbstractConscryptEngine.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,162,0
java,conscrypt,common/src/main/java/org/conscrypt/AbstractConscryptSocket.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,12,525
java,conscrypt,common/src/main/java/org/conscrypt/ActiveSession.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,3,1
java,conscrypt,common/src/main/java/org/conscrypt/AlpnProtocolSelector.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,56,0
java,conscrypt,common/src/main/java/org/conscrypt/AlpnProtocolSelectorAdapter.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,93,0
java,conscrypt,common/src/main/java/org/conscrypt/Conscrypt.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,27,17
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptEngine.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,31,8
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptEngineSocket.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,11,0
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptFileDescriptorSocket.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,11,19
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptServerSocket.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,2,2
java,conscrypt,common/src/main/java/org/conscrypt/ConscryptSocketBase.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,619,0
java,conscrypt,common/src/main/java/org/conscrypt/ExtendedSessionAdapter.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,0,229
java,conscrypt,common/src/main/java/org/conscrypt/Java7SessionWrapper.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,200,0
java,conscrypt,common/src/main/java/org/conscrypt/Java8EngineWrapper.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,326,0
java,conscrypt,common/src/main/java/org/conscrypt/Java8SocketWrapper.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,474,0
java,conscrypt,common/src/main/java/org/conscrypt/NativeCrypto.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,18,8
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLContextImpl.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,4,2
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLSocketFactoryImpl.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,26,22
java,conscrypt,common/src/main/java/org/conscrypt/OpenSSLSocketImpl.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,1,1
java,conscrypt,common/src/main/java/org/conscrypt/SSLNullSession.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,2,1
java,conscrypt,common/src/main/java/org/conscrypt/SSLParametersImpl.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,9,0
java,conscrypt,common/src/main/java/org/conscrypt/SSLUtils.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,20,0
java,conscrypt,common/src/main/java/org/conscrypt/SslWrapper.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,5,2
java,conscrypt,openjdk-integ-tests/src/test/java/libcore/javax/net/ssl/SSLSocketTest.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,16,6
java,conscrypt,openjdk/src/main/java/org/conscrypt/Java7PlatformUtil.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,9,0
java,conscrypt,openjdk/src/main/java/org/conscrypt/Java8PlatformUtil.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,18,0
java,conscrypt,openjdk/src/main/java/org/conscrypt/Platform.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,38,2
java,conscrypt,openjdk/src/test/java/org/conscrypt/AlpnProtocolSelectorAdapterTest.java,26e28ebd2f7dfe27dd4936e78e07f7108382c22f,Nathan Mittler,2017-09-15 14:22:03,,88,0
