Project,ReleaseVersion,ReleaseDate,ReleaseDate2,TotalFiles,JavaCFiles,JNINativeFiles,,BuggyJavac,InducingJavac,SmellyJavac,,JNIBuggy,JNIInducing,JNISmelly,,JavacBuggySmelly,JavaInducingSmelly,,JNIBuggySmeely,JNIInducingSmelly,,TotalTIMEFIX,MINTIMEFIX,MEANTIMEFIX,MEDIANTIMEFIX,MODETIMEFIX,,TotalChangedINDUCING,TotalADDEDINDUCING,TotalREMOVEDINDUCING,,TotalChangedFIX,TotalADDEDFIX,TotalREMOVEDFIX,excessiveInterlangCommunication,Toomuchclustring,ToomuchScattering,UnusedMethodDeclaration,UnusedMethodImplementation,UnusedParameter,AssumingSafeReturnValue,ExcessiveObjects,NotHandlingExceptions,NotCachingObjects,NotSecuringLibraries,HardCodingLibraries,NotUsingRelativePath,MemoryManagementMismatch,LocalReferencesAbuse,,excessiveInterlangCommunicationIND,ToomuchclustringIND,Too_much_ScatteringIND,UnusedMethodDeclarationIND,UnusedMethodImplementationIND,UnusedParameterIND,AssumingSafeReturnValueIND,ExcessiveObjectsIND,NotHandlingExceptionsIND,NotCachingObjectsIND,NotSecuringLibrariesIND,HardCodingLibrariesIND,NotUsingRelativePathIND,MemoryManagementMismatchIND,LocalReferencesAbuseIND,,excessiveInterlangCommunicationFIX,Too_much_clustringFIX,Too_much_ScatteringFIX,UnusedMethodDeclarationFIX,UnusedMethodImplementationFIX,UnusedParameterFIX,AssumingSafeReturnValueFIX,ExcessiveObjectsFIX,NotHandlingExceptionsFIX,NotCachingObjectsFIX,NotSecuringLibrariesFIX,HardCodingLibrariesFIX,NotUsingRelativePathFIX,MemoryManagementMismatchFIX,LocalReferencesAbuseFIX
videolan/vlc-android,3.0.0,02/08/2018,2018-02-08T16:02:43Z,3028,97,90,,0,0,25,,0,0,25,,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,99,6,10,64,7,83,2,0,2,0,12,0,24,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
videolan/vlc-android,3.0.11,06/12/2018,2018-06-12T12:04:29Z,3028,97,90,,0,0,25,,0,0,25,,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,99,6,10,64,7,83,2,0,2,0,12,0,24,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
videolan/vlc-android,3.0.13,7/25/2018,2018-07-25T09:06:06Z,3028,97,90,,0,7,25,,0,7,25,,0,3,,0,3,,0,0,0,0,0,,4074,1801,170,0,0,0,,3,2,4,64,7,37,2,0,2,0,0,0,24,0,1,,0,0,0,45,5,0,2,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
videolan/vlc-android,3.0.92,12/18/2018,2018-12-18T15:34:31Z,3028,97,90,,0,0,27,,0,0,27,,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,19,1,5,98,8,36,2,0,2,0,0,0,10,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
videolan/vlc-android,3.0.96,1/24/2019,2019-01-24T16:28:07Z,3028,97,90,,0,0,27,,0,0,27,,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,19,1,5,98,8,38,2,0,2,0,0,0,10,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
videolan/vlc-android,3.1.0,3/20/2019,2019-03-20T14:33:41Z,3028,97,90,,0,1,28,,0,1,28,,0,0,,0,0,,0,0,0,0,0,,231,36,0,0,0,0,,144,8,7,98,8,91,2,0,2,0,5,0,10,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
videolan/vlc-android,3.1.2,04/09/2019,2019-04-09T13:01:14Z,3028,97,90,,0,1,28,,0,1,28,,0,0,,0,0,,0,0,0,0,0,,95,9,5,0,0,0,,144,8,7,98,8,92,2,0,2,0,5,0,10,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
videolan/vlc-android,3.1.6,5/27/2019,2019-05-27T14:34:45Z,3028,97,90,,0,0,28,,0,0,28,,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,144,8,7,98,8,92,2,0,2,0,5,0,10,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
videolan/vlc-android,master,9/13/2019,2019-05-24T13:08:35Z,3028,97,90,,0,0,34,,0,0,34,,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,147,9,5,102,16,126,2,0,2,0,5,0,10,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
