Project,FileName,system,version,package,class,release,FullDate,TimeBetweenHRS,BuggyFlag,InducingFlag,JNINativeFlag,Smelly,TotalSmelly,TotalFixing,TotalInducing,TIMEFIX,excessiveInterlangCommunication,Toomuchclustring,ToomuchScattering,UnusedMethodDeclaration,UnusedMethodImplementation,UnusedParameter,AssumingSafeReturnValue,ExcessiveObjects,NotHandlingExceptions,NotCachingObjects,NotSecuringLibraries,HardCodingLibraries,NotUsingRelativePath,MemoryManagementMismatch,LocalReferencesAbuse,CLOL,Added,Removed,PrevInducing,PrevFixing,PrevCLOCInducing,PrevAddedInducing,PrevRemovedInducing,PrevCLOCFixing,PrevAddedFixing,PrevRemovedFixing,,CommitMessage
google/conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/JmhClientSocketBenchmark.java,conscrypt,conscrypt-1.0.0.RC11,org.conscrypt,JmhClientSocketBenchmark,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/JmhEngineHandshakeBenchmark.java,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/JmhEngineWrapBenchmark.java,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/JmhServerSocketBenchmark.java,conscrypt,conscrypt-1.0.0.RC11,org.conscrypt,JmhServerSocketBenchmark,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/NettyBufferAllocator.java,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/OpenJdkCipherFactory.java,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/OpenJdkEndpointFactory.java,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,benchmark-jmh/src/jmh/java/org/conscrypt/OpenJdkEngineFactory.java,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,common/src/jni/main/cpp/conscrypt/compatibility_close_monitor.cc,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,common/src/jni/main/cpp/conscrypt/jniload.cc,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,common/src/jni/main/cpp/conscrypt/jniutil.cc,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,1,11,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,common/src/jni/main/cpp/conscrypt/native_crypto.cc,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,1,1,1,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,584,53,4,6,0,10992,1903,1761,0,0,0,,
google/conscrypt,common/src/jni/main/cpp/conscrypt/netutil.cc,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,common/src/jni/main/cpp/conscrypt/trace.cc,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,common/src/jni/main/include/conscrypt/NetFd.h,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
