Id_Table,ID,Name,Variable,Method,Class,Package,File,File Name,System,Version,Release
1,CS1,AssumingSafeMultiLanguageReturnValues,produced,Java_com_github_luben_zstd_ZstdDirectBufferDecompressingStream_initDStreamWithDict,,,zstd-jni-1.3.7-1/src/main/native/jni_directbufferdecompress_zstd.c,jni_directbufferdecompress_zstd.c,zstd-jni,zstd-jni-1.3.7,10/21/2018
2,CS2,AssumingSafeMultiLanguageReturnValues,produced,Java_com_github_luben_zstd_ZstdDirectBufferDecompressingStream_initDStream,,,zstd-jni-1.3.7-1/src/main/native/jni_directbufferdecompress_zstd.c,jni_directbufferdecompress_zstd.c,zstd-jni,zstd-jni-1.3.7,10/21/2018
3,CS3,AssumingSafeMultiLanguageReturnValues,srcPos,Java_com_github_luben_zstd_ZstdOutputStream_initCStream,,,zstd-jni-1.3.7-1/src/main/native/jni_outputstream_zstd.c,jni_outputstream_zstd.c,zstd-jni,zstd-jni-1.3.7,10/21/2018
4,CS4,AssumingSafeMultiLanguageReturnValues,consumed,Java_com_github_luben_zstd_ZstdDirectBufferCompressingStream_initCStream,,,zstd-jni-1.3.7-1/src/main/native/jni_directbuffercompress_zstd.c,jni_directbuffercompress_zstd.c,zstd-jni,zstd-jni-1.3.7,10/21/2018
5,CS5,AssumingSafeMultiLanguageReturnValues,dstPos,Java_com_github_luben_zstd_ZstdInputStream_initDStreamWithDict,,,zstd-jni-1.3.7-1/src/main/native/jni_inputstream_zstd.c,jni_inputstream_zstd.c,zstd-jni,zstd-jni-1.3.7,10/21/2018
6,CS6,AssumingSafeMultiLanguageReturnValues,nativePtr,Java_com_github_luben_zstd_ZstdDirectBufferDecompressingStream_initDStreamWithFastDict,,,zstd-jni-1.3.7-1/src/main/native/jni_directbufferdecompress_zstd.c,jni_directbufferdecompress_zstd.c,zstd-jni,zstd-jni-1.3.7,10/21/2018
7,CS7,AssumingSafeMultiLanguageReturnValues,srcPos,Java_com_github_luben_zstd_ZstdInputStream_initDStreamWithDict,,,zstd-jni-1.3.7-1/src/main/native/jni_inputstream_zstd.c,jni_inputstream_zstd.c,zstd-jni,zstd-jni-1.3.7,10/21/2018
8,CS8,AssumingSafeMultiLanguageReturnValues,Ljava/lang/OutOfMemoryError;,Java_com_github_luben_zstd_Zstd_trainFromBufferDirect,,,zstd-jni-1.3.7-1/src/main/native/jni_zdict.c,jni_zdict.c,zstd-jni,zstd-jni-1.3.7,10/21/2018
9,CS9,AssumingSafeMultiLanguageReturnValues,srcPos,Java_com_github_luben_zstd_ZstdOutputStream_initCStreamWithFastDict,,,zstd-jni-1.3.7-1/src/main/native/jni_outputstream_zstd.c,jni_outputstream_zstd.c,zstd-jni,zstd-jni-1.3.7,10/21/2018
10,CS10,AssumingSafeMultiLanguageReturnValues,consumed,Java_com_github_luben_zstd_ZstdDirectBufferDecompressingStream_initDStreamWithDict,,,zstd-jni-1.3.7-1/src/main/native/jni_directbufferdecompress_zstd.c,jni_directbufferdecompress_zstd.c,zstd-jni,zstd-jni-1.3.7,10/21/2018
11,CS11,AssumingSafeMultiLanguageReturnValues,produced,Java_com_github_luben_zstd_ZstdDirectBufferCompressingStream_initCStream,,,zstd-jni-1.3.7-1/src/main/native/jni_directbuffercompress_zstd.c,jni_directbuffercompress_zstd.c,zstd-jni,zstd-jni-1.3.7,10/21/2018
12,CS12,AssumingSafeMultiLanguageReturnValues,dstPos,Java_com_github_luben_zstd_ZstdOutputStream_initCStreamWithDict,,,zstd-jni-1.3.7-1/src/main/native/jni_outputstream_zstd.c,jni_outputstream_zstd.c,zstd-jni,zstd-jni-1.3.7,10/21/2018
13,CS13,AssumingSafeMultiLanguageReturnValues,consumed,Java_com_github_luben_zstd_ZstdDirectBufferDecompressingStream_initDStream,,,zstd-jni-1.3.7-1/src/main/native/jni_directbufferdecompress_zstd.c,jni_directbufferdecompress_zstd.c,zstd-jni,zstd-jni-1.3.7,10/21/2018
14,CS14,AssumingSafeMultiLanguageReturnValues,dstPos,Java_com_github_luben_zstd_ZstdInputStream_decompressStream,,,zstd-jni-1.3.7-1/src/main/native/jni_inputstream_zstd.c,jni_inputstream_zstd.c,zstd-jni,zstd-jni-1.3.7,10/21/2018
